,rep,lv,alp,num_cell,error
179,7,2,0.01,500,26.91591243566336
180,7,4,0.001,100,44.385040189481145
181,7,4,0.001,300,33.53185918272744
182,7,4,0.001,500,28.77012304554092
183,7,4,0.01,100,41.193921877620895
184,7,4,0.01,300,34.45696344625762
185,7,4,0.01,500,26.077669886011357
186,7,6,0.001,100,47.004739858979846
187,7,6,0.001,300,30.540321125190545
188,7,6,0.001,500,28.9102003473017
189,7,6,0.01,100,44.78249249593453
190,7,6,0.01,300,31.84747455352859
191,7,6,0.01,500,25.834011671425287
192,8,1,0.001,100,115.57941868040503
193,8,1,0.001,300,78.08422220255885
194,8,1,0.001,500,49.68776133842307
195,8,1,0.01,100,117.65196207626757
196,8,1,0.01,300,74.96318618951088
197,8,1,0.01,500,58.66679615441534
198,8,2,0.001,100,79.81576975876212
199,8,2,0.001,300,39.60198974942231
200,8,2,0.001,500,25.404624218601466
201,8,2,0.01,100,73.09477454121564
202,8,2,0.01,300,31.300243041700586
203,8,2,0.01,500,24.39980207969238
204,8,4,0.001,100,42.91198871923952
205,8,4,0.001,300,36.55888770155365
206,8,4,0.001,500,25.41491124656313
207,8,4,0.01,100,41.77818119445063
208,8,4,0.01,300,32.22600336792021
209,8,4,0.01,500,26.10447367775638
210,8,6,0.001,100,41.61176677177919
211,8,6,0.001,300,29.858972417613174
212,8,6,0.001,500,24.927227715625655
213,8,6,0.01,100,47.081448877929624
214,8,6,0.01,300,30.167191710493157
215,8,6,0.01,500,27.86188986548779
216,9,1,0.001,100,119.2876361721986
217,9,1,0.001,300,72.7268276468743
218,9,1,0.001,500,50.310998743203626
219,9,1,0.01,100,118.55459922853382
220,9,1,0.01,300,74.67584043651004
221,9,1,0.01,500,52.34040829760872
222,9,2,0.001,100,72.90950770769503
223,9,2,0.001,300,34.29303348980686
224,9,2,0.001,500,22.617037332373634
225,9,2,0.01,100,75.77896667081903
226,9,2,0.01,300,34.058563946761566
227,9,2,0.01,500,34.1417146491465
228,9,4,0.001,100,38.12395690070202
229,9,4,0.001,300,35.89919018880325
230,9,4,0.001,500,26.606934258932764
231,9,4,0.01,100,43.71128224368725
232,9,4,0.01,300,34.85236217612592
233,9,4,0.01,500,26.109034984184248
234,9,6,0.001,100,50.54415558240246
235,9,6,0.001,300,33.5539420708077
236,9,6,0.001,500,26.152839845183337
237,9,6,0.01,100,35.90485909804085
238,9,6,0.01,300,32.98619890689396
239,9,6,0.01,500,28.431721203504285
240,10,1,0.001,100,115.13860576396078
241,10,1,0.001,300,78.55950765689039
242,10,1,0.001,500,50.062130256113754
243,10,1,0.01,100,112.40365127482613
244,10,1,0.01,300,80.93177344500323
245,10,1,0.01,500,55.07220558445195
246,10,2,0.001,100,72.15025288993387
247,10,2,0.001,300,36.68047480834439
248,10,2,0.001,500,25.419325953949905
249,10,2,0.01,100,76.76760458003493
250,10,2,0.01,300,27.129992344281177
251,10,2,0.01,500,23.26648332994968
252,10,4,0.001,100,39.39064008009698
253,10,4,0.001,300,33.464361453308804
254,10,4,0.001,500,28.028100214231888
255,10,4,0.01,100,48.510619434403246
256,10,4,0.01,300,30.54700332401462
257,10,4,0.01,500,28.854879582799814
258,10,6,0.001,100,45.644716949920536
259,10,6,0.001,300,29.82190419837945
260,10,6,0.001,500,27.73885667254315
261,10,6,0.01,100,43.57576497200664
262,10,6,0.01,300,34.56335112146816
263,10,6,0.01,500,27.298534814961865
264,11,1,0.001,100,114.52458725066595
265,11,1,0.001,300,74.02279538330829
266,11,1,0.001,500,50.81279783553078
267,11,1,0.01,100,121.66018089547453
268,11,1,0.01,300,76.3742954020065
269,11,1,0.01,500,43.34552948367937
270,11,2,0.001,100,67.49430272036881
271,11,2,0.001,300,28.391487735527377
272,11,2,0.001,500,25.27604252521606
273,11,2,0.01,100,83.56605765515376
274,11,2,0.01,300,28.236383420025565
275,11,2,0.01,500,24.06104705790186
276,11,4,0.001,100,38.72007588440831
277,11,4,0.001,300,32.03781476952746
278,11,4,0.001,500,27.93132883514753
279,11,4,0.01,100,41.80995830295264
280,11,4,0.01,300,31.036764364526537
281,11,4,0.01,500,26.066706583817233
282,11,6,0.001,100,47.40700992661379
283,11,6,0.001,300,31.407392077814173
284,11,6,0.001,500,32.22780319049814
285,11,6,0.01,100,44.994793945807565
286,11,6,0.01,300,28.164496065262668
287,11,6,0.01,500,29.60474933751034
288,12,1,0.001,100,117.09148464621866
289,12,1,0.001,300,78.00461677017219
290,12,1,0.001,500,43.682528290213625
291,12,1,0.01,100,116.43081471814236
292,12,1,0.01,300,80.5679877356043
293,12,1,0.01,500,57.19345822037769
294,12,2,0.001,100,70.53779597291462
295,12,2,0.001,300,34.11017166157162
296,12,2,0.001,500,25.870999904211768
297,12,2,0.01,100,73.38603551028228
298,12,2,0.01,300,29.62095726703615
299,12,2,0.01,500,24.728124241107245
300,12,4,0.001,100,44.58337449453169
301,12,4,0.001,300,36.87520867011056
302,12,4,0.001,500,23.802446355741097
303,12,4,0.01,100,44.91395504100532
304,12,4,0.01,300,31.77885493782589
305,12,4,0.01,500,28.161011155640242
306,12,6,0.001,100,41.512914326509495
307,12,6,0.001,300,33.905090467169146
308,12,6,0.001,500,25.46186262366641
309,12,6,0.01,100,42.835980276815285
310,12,6,0.01,300,34.1681325652085
311,12,6,0.01,500,33.78343527298755
312,13,1,0.001,100,115.0016815510147
313,13,1,0.001,300,76.61051072953536
314,13,1,0.001,500,50.64997815242643
315,13,1,0.01,100,119.22839089841169
316,13,1,0.01,300,79.18930286740166
317,13,1,0.01,500,53.737564416933154
318,13,2,0.001,100,74.49457115684028
319,13,2,0.001,300,38.73251811271371
320,13,2,0.001,500,26.151764103557415
321,13,2,0.01,100,76.02011806115277
322,13,2,0.01,300,29.352784173057
323,13,2,0.01,500,22.873825530661026
324,13,4,0.001,100,43.98394160801849
325,13,4,0.001,300,33.57249388039007
326,13,4,0.001,500,26.883721572240606
327,13,4,0.01,100,43.14904839301562
328,13,4,0.01,300,34.40607470778453
329,13,4,0.01,500,25.355617260626197
330,13,6,0.001,100,44.272090562578256
331,13,6,0.001,300,35.54204743694466
332,13,6,0.001,500,31.024538082328554
333,13,6,0.01,100,39.06035659262225
334,13,6,0.01,300,36.00978104402574
335,13,6,0.01,500,27.588428148060448
336,14,1,0.001,100,118.54314495850286
337,14,1,0.001,300,81.90175394702223
338,14,1,0.001,500,53.22861568508596
339,14,1,0.01,100,117.0019389388065
340,14,1,0.01,300,73.7898804395424
341,14,1,0.01,500,58.17182521917128
342,14,2,0.001,100,83.99375693389517
343,14,2,0.001,300,38.06098236144176
344,14,2,0.001,500,27.11282584974083
345,14,2,0.01,100,61.71685906628238
346,14,2,0.01,300,36.905078739160935
347,14,2,0.01,500,25.20246054465515
348,14,4,0.001,100,45.379874055638524
349,14,4,0.001,300,35.98884277410946
350,14,4,0.001,500,26.932287862320052
351,14,4,0.01,100,38.58082908839719
352,14,4,0.01,300,28.508614124831283
353,14,4,0.01,500,27.233512996833685
354,14,6,0.001,100,40.547628493450155
355,14,6,0.001,300,32.23943617669153
356,14,6,0.001,500,26.85266977457417
357,14,6,0.01,100,42.874749861693104
358,14,6,0.01,300,31.446180035762193
359,14,6,0.01,500,26.788065300866176
360,15,1,0.001,100,119.8936197131358
361,15,1,0.001,300,81.67988159355825
362,15,1,0.001,500,43.57467908291374
363,15,1,0.01,100,121.09708399576157
364,15,1,0.01,300,74.36387112014536
365,15,1,0.01,500,51.83099934867402
366,15,2,0.001,100,66.53952898592222
367,15,2,0.001,300,31.83693600397917
368,15,2,0.001,500,24.608342560087014
369,15,2,0.01,100,69.7525367210127
370,15,2,0.01,300,40.7205229844952
371,15,2,0.01,500,24.02305982875649
372,15,4,0.001,100,45.52285596257264
373,15,4,0.001,300,30.561793961731706
374,15,4,0.001,500,28.892940177339206
375,15,4,0.01,100,41.214552545827225
376,15,4,0.01,300,31.993217301101506
377,15,4,0.01,500,30.243861819714578
378,15,6,0.001,100,45.09855977112771
379,15,6,0.001,300,31.03429024182955
380,15,6,0.001,500,25.670303000136933
381,15,6,0.01,100,41.937164269733586
382,15,6,0.01,300,31.413371789295475
383,15,6,0.01,500,26.39986445281253
384,16,1,0.001,100,119.25072892854115
385,16,1,0.001,300,76.58202473413263
386,16,1,0.001,500,47.622133666765386
387,16,1,0.01,100,114.13486993707873
388,16,1,0.01,300,77.4153567170615
389,16,1,0.01,500,54.22331909791323
390,16,2,0.001,100,72.56286229970105
391,16,2,0.001,300,28.888172804866418
392,16,2,0.001,500,29.71274039943758
393,16,2,0.01,100,77.81750483378096
394,16,2,0.01,300,33.002813003764544
395,16,2,0.01,500,27.447282401529623
396,16,4,0.001,100,44.998075008357354
397,16,4,0.001,300,30.815094385532102
398,16,4,0.001,500,27.240507748770003
399,16,4,0.01,100,45.56160190769503
400,16,4,0.01,300,36.94545855641646
401,16,4,0.01,500,27.88881624550709
402,16,6,0.001,100,46.46341303563816
403,16,6,0.001,300,36.47397014788006
404,16,6,0.001,500,27.266610807656136
405,16,6,0.01,100,38.80846706690308
406,16,6,0.01,300,37.06798972449394
407,16,6,0.01,500,28.24367093667637
408,17,1,0.001,100,120.3150611194009
409,17,1,0.001,300,76.68518260171537
410,17,1,0.001,500,50.060047875245886
411,17,1,0.01,100,116.45307119081902
412,17,1,0.01,300,79.34421536775969
413,17,1,0.01,500,49.48707448724996
414,17,2,0.001,100,85.8304859495386
415,17,2,0.001,300,35.02858600283661
416,17,2,0.001,500,24.551779012066802
417,17,2,0.01,100,70.52829308157742
418,17,2,0.01,300,41.05155005752477
419,17,2,0.01,500,25.711823448140162
420,17,4,0.001,100,41.87109868331756
421,17,4,0.001,300,31.446425401501738
422,17,4,0.001,500,30.960785194481524
423,17,4,0.01,100,39.32635555123868
424,17,4,0.01,300,31.52107161728496
425,17,4,0.01,500,27.62073546433469
426,17,6,0.001,100,47.981931392130576
427,17,6,0.001,300,33.98079506196895
428,17,6,0.001,500,30.379615242086977
429,17,6,0.01,100,44.00163927843395
430,17,6,0.01,300,30.30749599217823
431,17,6,0.01,500,24.591551294793973
432,18,1,0.001,100,120.37180622041926
433,18,1,0.001,300,71.48400816995785
434,18,1,0.001,500,52.62643946486857
435,18,1,0.01,100,120.51338014047035
436,18,1,0.01,300,75.65664918850192
437,18,1,0.01,500,57.48407027327188
438,18,2,0.001,100,63.89928129841801
439,18,2,0.001,300,33.02444093533241
440,18,2,0.001,500,24.639499369501962
441,18,2,0.01,100,76.28746899400288
442,18,2,0.01,300,28.783182748657623
443,18,2,0.01,500,27.556234890376547
444,18,4,0.001,100,37.967313674069516
445,18,4,0.001,300,31.786258869576482
446,18,4,0.001,500,26.216520576368687
447,18,4,0.01,100,43.337749886998765
448,18,4,0.01,300,30.90144609817302
449,18,4,0.01,500,28.525734079222083
450,18,6,0.001,100,45.879992080933455
451,18,6,0.001,300,34.113687490273236
452,18,6,0.001,500,27.161673472859935
453,18,6,0.01,100,44.88572022372331
454,18,6,0.01,300,30.237338665771556
455,18,6,0.01,500,26.257023014006496
456,19,1,0.001,100,115.80735967469496
457,19,1,0.001,300,77.88367316563989
458,19,1,0.001,500,55.35215079419927
459,19,1,0.01,100,118.37858173186918
460,19,1,0.01,300,67.1041060516399
461,19,1,0.01,500,54.68258028709212
462,19,2,0.001,100,76.36166902683324
463,19,2,0.001,300,32.75839580292865
464,19,2,0.001,500,28.51927826989724
465,19,2,0.01,100,76.83844561051265
466,19,2,0.01,300,31.72732970873526
467,19,2,0.01,500,25.155787756314062
468,19,4,0.001,100,53.883709455117085
469,19,4,0.001,300,35.04520806814963
470,19,4,0.001,500,26.671483149895412
471,19,4,0.01,100,46.378869498205724
472,19,4,0.01,300,35.54731905016579
473,19,4,0.01,500,28.103137594780435
474,19,6,0.001,100,42.08063495643557
475,19,6,0.001,300,31.707112171500135
476,19,6,0.001,500,24.29880557457214
477,19,6,0.01,100,40.71929463897758
478,19,6,0.01,300,31.785771960109866
479,19,6,0.01,500,25.962036264436097
