,rep,lv,alp,num_cell,error
245,13,2,0.01,500,25.085744935019388
246,13,4,0.001,100,48.14719553980985
247,13,4,0.001,300,29.32341677186074
248,13,4,0.001,500,27.5920681002027
249,13,4,0.01,100,42.002630522563614
250,13,4,0.01,300,34.63317220308509
251,13,4,0.01,500,30.33091961933797
252,14,1,0.001,100,116.58184501401885
253,14,1,0.001,300,76.11251389766957
254,14,1,0.001,500,55.041502357604614
255,14,1,0.01,100,122.21043614149863
256,14,1,0.01,300,76.47344376484013
257,14,1,0.01,500,50.68514431110628
258,14,2,0.001,100,73.06103958071353
259,14,2,0.001,300,36.23495813549939
260,14,2,0.001,500,27.562873813768736
261,14,2,0.01,100,74.45515797291799
262,14,2,0.01,300,32.343577700308025
263,14,2,0.01,500,25.77152672362373
264,14,4,0.001,100,45.22511071085843
265,14,4,0.001,300,31.09985433591336
266,14,4,0.001,500,26.173402141930264
267,14,4,0.01,100,46.77433731331982
268,14,4,0.01,300,32.9660459740098
269,14,4,0.01,500,27.945363279180373
270,15,1,0.001,100,119.58100074438495
271,15,1,0.001,300,81.23664449654652
272,15,1,0.001,500,47.47213980011165
273,15,1,0.01,100,114.55270101670332
274,15,1,0.01,300,81.85311407183643
275,15,1,0.01,500,54.4726585249156
276,15,2,0.001,100,74.16364254924264
277,15,2,0.001,300,37.86579498403156
278,15,2,0.001,500,27.37844257827299
279,15,2,0.01,100,74.4355361063928
280,15,2,0.01,300,33.39039937934243
281,15,2,0.01,500,24.850614901502297
282,15,4,0.001,100,40.528233980858865
283,15,4,0.001,300,31.29651759648168
284,15,4,0.001,500,26.350307166990444
285,15,4,0.01,100,43.15033731067512
286,15,4,0.01,300,31.059148926051815
287,15,4,0.01,500,27.525726835990703
288,16,1,0.001,100,114.6238186815945
289,16,1,0.001,300,77.66499861687288
290,16,1,0.001,500,48.60067561848008
291,16,1,0.01,100,119.94004863180844
292,16,1,0.01,300,81.43247688422846
293,16,1,0.01,500,50.07125484014906
294,16,2,0.001,100,79.89597232273483
295,16,2,0.001,300,33.584403359029274
296,16,2,0.001,500,27.2243521145309
297,16,2,0.01,100,82.48900214508355
298,16,2,0.01,300,30.935193488747874
299,16,2,0.01,500,25.781034282546802
300,16,4,0.001,100,42.319955487356694
301,16,4,0.001,300,34.40709423000399
302,16,4,0.001,500,29.443078968616515
303,16,4,0.01,100,37.788692748875654
304,16,4,0.01,300,38.302362171313646
305,16,4,0.01,500,28.122258314196014
306,17,1,0.001,100,116.58113627394187
307,17,1,0.001,300,86.69211041992197
308,17,1,0.001,500,53.85955931675459
309,17,1,0.01,100,113.91729016831546
310,17,1,0.01,300,78.2194449422262
311,17,1,0.01,500,57.139196197714554
312,17,2,0.001,100,74.98273511677726
313,17,2,0.001,300,33.745780593195136
314,17,2,0.001,500,24.616923873418195
315,17,2,0.01,100,83.69589581636039
316,17,2,0.01,300,37.49801433303359
317,17,2,0.01,500,25.713663140941797
318,17,4,0.001,100,41.71291698693018
319,17,4,0.001,300,32.72309868201673
320,17,4,0.001,500,27.695337009614086
321,17,4,0.01,100,48.281238821336316
322,17,4,0.01,300,31.692581610337136
323,17,4,0.01,500,29.166411388407983
324,18,1,0.001,100,120.95052586407672
325,18,1,0.001,300,77.9796794456151
326,18,1,0.001,500,51.40270617863728
327,18,1,0.01,100,117.24893069372966
328,18,1,0.01,300,75.42996629087068
329,18,1,0.01,500,49.840382708794884
330,18,2,0.001,100,90.0678540592039
331,18,2,0.001,300,35.45943195010789
332,18,2,0.001,500,24.604309196989977
333,18,2,0.01,100,76.84674313008607
334,18,2,0.01,300,36.283042475979315
335,18,2,0.01,500,26.13939704226137
336,18,4,0.001,100,42.85017370366328
337,18,4,0.001,300,37.84948781470044
338,18,4,0.001,500,26.70259988985828
339,18,4,0.01,100,58.530007934561496
340,18,4,0.01,300,36.4970724366002
341,18,4,0.01,500,29.353449026188414
342,19,1,0.001,100,120.12352894979631
343,19,1,0.001,300,88.55302299292313
344,19,1,0.001,500,47.51239275150225
345,19,1,0.01,100,116.35626896557174
346,19,1,0.01,300,82.35348795104122
347,19,1,0.01,500,45.38314592734093
348,19,2,0.001,100,77.1655284388803
349,19,2,0.001,300,46.24625540676654
350,19,2,0.001,500,24.159789883092284
351,19,2,0.01,100,69.984725149864
352,19,2,0.01,300,42.59844283141192
353,19,2,0.01,500,24.880064560414223
354,19,4,0.001,100,39.37207548051769
355,19,4,0.001,300,32.9593704015786
356,19,4,0.001,500,27.47573180563917
357,19,4,0.01,100,41.68989103229045
358,19,4,0.01,300,30.669587257262542
359,19,4,0.01,500,31.068402133920774
