,rep,lv,alp,num_cell,cell_size,sparse_freq,error
1150,10,2,0.01,500,4,1,86.07500345973136
1151,10,2,0.01,500,4,3,947.1656060351781
1152,10,4,0.001,100,1,1,81.97901522595113
1153,10,4,0.001,100,1,3,173.01193457293354
1154,10,4,0.001,100,2,1,77.06695515727458
1155,10,4,0.001,100,2,3,138.0873073482536
1156,10,4,0.001,100,4,1,54.18093195630773
1157,10,4,0.001,100,4,3,266.03274056409134
1158,10,4,0.001,300,1,1,51.06059575178896
1159,10,4,0.001,300,1,3,100.44475033044493
1160,10,4,0.001,300,2,1,52.92177301547008
1161,10,4,0.001,300,2,3,227.3474222427316
1162,10,4,0.001,300,4,1,48.277362214936
1163,10,4,0.001,300,4,3,215.53219421220214
1164,10,4,0.001,500,1,1,49.961163816098114
1165,10,4,0.001,500,1,3,88.01331753355511
1166,10,4,0.001,500,2,1,38.16136319659621
1167,10,4,0.001,500,2,3,146.11225777442579
1168,10,4,0.001,500,4,1,43.414302826900126
1169,10,4,0.001,500,4,3,172.0761193332358
1170,10,4,0.01,100,1,1,49.19362959135219
1171,10,4,0.01,100,1,3,95.92746321528524
1172,10,4,0.01,100,2,1,64.60005468563972
1173,10,4,0.01,100,2,3,83.43277751370373
1174,10,4,0.01,100,4,1,49.28269642471458
1175,10,4,0.01,100,4,3,145.0040561248034
1176,10,4,0.01,300,1,1,42.948665891737186
1177,10,4,0.01,300,1,3,60.07138840404803
1178,10,4,0.01,300,2,1,47.29327657034906
1179,10,4,0.01,300,2,3,127.39307160874695
1180,10,4,0.01,300,4,1,43.84427611226672
1181,10,4,0.01,300,4,3,103.70425746493994
1182,10,4,0.01,500,1,1,37.58612137933349
1183,10,4,0.01,500,1,3,50.26435703809945
1184,10,4,0.01,500,2,1,39.58856622767356
1185,10,4,0.01,500,2,3,84.94203714065256
1186,10,4,0.01,500,4,1,43.74012370730445
1187,10,4,0.01,500,4,3,116.01596775785113
1188,11,1,0.001,100,1,1,1617.3499276509044
1189,11,1,0.001,100,1,3,3625.0940501269606
1190,11,1,0.001,100,2,1,511.71851610851695
1191,11,1,0.001,100,2,3,3002.3356557427937
1192,11,1,0.001,100,4,1,280.80108562649974
1193,11,1,0.001,100,4,3,4515.2506679133385
1194,11,1,0.001,300,1,1,314.6897559253246
1195,11,1,0.001,300,1,3,1059.830510122806
1196,11,1,0.001,300,2,1,242.81456850653498
1197,11,1,0.001,300,2,3,1612.3055764166688
1198,11,1,0.001,300,4,1,294.18091041940664
1199,11,1,0.001,300,4,3,2748.129098614787
1200,11,1,0.001,500,1,1,181.10549332076272
1201,11,1,0.001,500,1,3,477.84411164503695
1202,11,1,0.001,500,2,1,177.99797104474354
1203,11,1,0.001,500,2,3,1148.7580610004443
1204,11,1,0.001,500,4,1,203.15562551412663
1205,11,1,0.001,500,4,3,1767.5395790299403
1206,11,1,0.01,100,1,1,1629.6163359844613
1207,11,1,0.01,100,1,3,3044.216556908443
1208,11,1,0.01,100,2,1,461.4177803782285
1209,11,1,0.01,100,2,3,3282.350341720247
1210,11,1,0.01,100,4,1,267.37514825092103
1211,11,1,0.01,100,4,3,3502.9932643658917
1212,11,1,0.01,300,1,1,194.65985652132434
1213,11,1,0.01,300,1,3,533.9054248929117
1214,11,1,0.01,300,2,1,235.48142462382847
1215,11,1,0.01,300,2,3,1328.4571481476808
1216,11,1,0.01,300,4,1,246.0424936579765
1217,11,1,0.01,300,4,3,1915.3018651144184
1218,11,1,0.01,500,1,1,141.91666988135833
1219,11,1,0.01,500,1,3,384.36069236888557
1220,11,1,0.01,500,2,1,174.5533208696953
1221,11,1,0.01,500,2,3,795.807542578958
1222,11,1,0.01,500,4,1,156.46816949457087
1223,11,1,0.01,500,4,3,1337.33672281697
1224,11,2,0.001,100,1,1,209.90182965667773
1225,11,2,0.001,100,1,3,993.7190337403632
1226,11,2,0.001,100,2,1,293.39276795844467
1227,11,2,0.001,100,2,3,677.8783321977876
1228,11,2,0.001,100,4,1,152.8143364324149
1229,11,2,0.001,100,4,3,2264.8597790201325
1230,11,2,0.001,300,1,1,85.56194356254541
1231,11,2,0.001,300,1,3,306.1714181945474
1232,11,2,0.001,300,2,1,147.8068268800537
1233,11,2,0.001,300,2,3,1012.6107147118928
1234,11,2,0.001,300,4,1,172.44946835917952
1235,11,2,0.001,300,4,3,1396.4724060502506
1236,11,2,0.001,500,1,1,77.63534242271639
1237,11,2,0.001,500,1,3,244.662148631552
1238,11,2,0.001,500,2,1,92.39518488330533
1239,11,2,0.001,500,2,3,707.2725368059931
1240,11,2,0.001,500,4,1,103.86776064506726
1241,11,2,0.001,500,4,3,1162.3043533463197
1242,11,2,0.01,100,1,1,280.7662197501205
1243,11,2,0.01,100,1,3,332.0326325844263
1244,11,2,0.01,100,2,1,179.49642755972198
1245,11,2,0.01,100,2,3,516.991012232495
1246,11,2,0.01,100,4,1,158.91802568388576
1247,11,2,0.01,100,4,3,1816.9826633961413
1248,11,2,0.01,300,1,1,74.26077672558759
1249,11,2,0.01,300,1,3,340.1411262643709
1250,11,2,0.01,300,2,1,108.10449822564937
1251,11,2,0.01,300,2,3,747.3639225102869
1252,11,2,0.01,300,4,1,125.59514688900639
1253,11,2,0.01,300,4,3,1020.7281257817143
1254,11,2,0.01,500,1,1,55.74487428390212
1255,11,2,0.01,500,1,3,221.56870921328715
1256,11,2,0.01,500,2,1,90.9039921138416
1257,11,2,0.01,500,2,3,417.00684428549107
1258,11,2,0.01,500,4,1,105.05596563857453
1259,11,2,0.01,500,4,3,927.0601308288177
1260,11,4,0.001,100,1,1,88.3442710016166
1261,11,4,0.001,100,1,3,147.313304670019
1262,11,4,0.001,100,2,1,60.518049079081266
1263,11,4,0.001,100,2,3,145.84871219900776
1264,11,4,0.001,100,4,1,60.047232048699286
1265,11,4,0.001,100,4,3,281.66982111437176
1266,11,4,0.001,300,1,1,67.13243359166817
1267,11,4,0.001,300,1,3,104.57537471094813
1268,11,4,0.001,300,2,1,59.188731477970435
1269,11,4,0.001,300,2,3,191.99281278645594
1270,11,4,0.001,300,4,1,61.493878926626785
1271,11,4,0.001,300,4,3,267.6276223001997
1272,11,4,0.001,500,1,1,50.09703193805372
1273,11,4,0.001,500,1,3,102.73928748278169
1274,11,4,0.001,500,2,1,42.644943222411456
1275,11,4,0.001,500,2,3,178.70210821769652
1276,11,4,0.001,500,4,1,41.50765147370929
1277,11,4,0.001,500,4,3,249.44187351174762
1278,11,4,0.01,100,1,1,55.98390369161244
1279,11,4,0.01,100,1,3,84.96384190330711
1280,11,4,0.01,100,2,1,61.21357081214761
1281,11,4,0.01,100,2,3,108.05978899409261
1282,11,4,0.01,100,4,1,56.06427481879244
1283,11,4,0.01,100,4,3,119.77062588629464
1284,11,4,0.01,300,1,1,37.32997424247786
1285,11,4,0.01,300,1,3,75.53473908178673
1286,11,4,0.01,300,2,1,43.67801461461456
1287,11,4,0.01,300,2,3,101.66018265669814
1288,11,4,0.01,300,4,1,46.487170719433976
1289,11,4,0.01,300,4,3,125.2754746732315
1290,11,4,0.01,500,1,1,38.980846358434285
1291,11,4,0.01,500,1,3,53.72025494359121
1292,11,4,0.01,500,2,1,39.917930315755235
1293,11,4,0.01,500,2,3,122.73575138991086
1294,11,4,0.01,500,4,1,45.129268421200905
1295,11,4,0.01,500,4,3,102.87101677356814
1296,12,1,0.001,100,1,1,2278.978225736558
1297,12,1,0.001,100,1,3,2765.5701141011764
1298,12,1,0.001,100,2,1,946.488422211527
1299,12,1,0.001,100,2,3,1629.3985654435862
1300,12,1,0.001,100,4,1,365.8611104590856
1301,12,1,0.001,100,4,3,4273.563825904881
1302,12,1,0.001,300,1,1,279.1483695393761
1303,12,1,0.001,300,1,3,884.707135074109
1304,12,1,0.001,300,2,1,262.9840138793284
1305,12,1,0.001,300,2,3,1554.0388425193996
1306,12,1,0.001,300,4,1,287.36431200619984
1307,12,1,0.001,300,4,3,3447.1889316842644
1308,12,1,0.001,500,1,1,168.35720507030862
1309,12,1,0.001,500,1,3,457.78578107099906
1310,12,1,0.001,500,2,1,181.2938129361685
1311,12,1,0.001,500,2,3,1132.7785920275012
1312,12,1,0.001,500,4,1,201.26744873317833
1313,12,1,0.001,500,4,3,2024.445903297968
1314,12,1,0.01,100,1,1,967.6810436279775
1315,12,1,0.01,100,1,3,2741.565022255835
1316,12,1,0.01,100,2,1,467.23062101063704
1317,12,1,0.01,100,2,3,1690.4575303328565
1318,12,1,0.01,100,4,1,257.17413992029344
1319,12,1,0.01,100,4,3,2881.139161291446
1320,12,1,0.01,300,1,1,235.06842963322305
1321,12,1,0.01,300,1,3,589.84728510431
1322,12,1,0.01,300,2,1,280.73226539630645
1323,12,1,0.01,300,2,3,1162.3607688720083
1324,12,1,0.01,300,4,1,204.44424086597994
1325,12,1,0.01,300,4,3,2599.785903662216
1326,12,1,0.01,500,1,1,138.92028129149654
1327,12,1,0.01,500,1,3,375.88638351433696
1328,12,1,0.01,500,2,1,150.93387951291578
1329,12,1,0.01,500,2,3,878.7842006316764
1330,12,1,0.01,500,4,1,201.74167050906865
1331,12,1,0.01,500,4,3,1437.3789061171183
1332,12,2,0.001,100,1,1,829.1421764530169
1333,12,2,0.001,100,1,3,430.2620867145457
1334,12,2,0.001,100,2,1,225.7972480033107
1335,12,2,0.001,100,2,3,944.6680204646101
1336,12,2,0.001,100,4,1,160.23807197153187
1337,12,2,0.001,100,4,3,1540.2957772255834
1338,12,2,0.001,300,1,1,124.96902403282307
1339,12,2,0.001,300,1,3,297.57680417442356
1340,12,2,0.001,300,2,1,137.1054813719327
1341,12,2,0.001,300,2,3,952.0372103280278
1342,12,2,0.001,300,4,1,151.23837554957328
1343,12,2,0.001,300,4,3,1529.1390007199034
1344,12,2,0.001,500,1,1,78.25546369581316
1345,12,2,0.001,500,1,3,200.8930321579277
1346,12,2,0.001,500,2,1,91.9296086707063
1347,12,2,0.001,500,2,3,649.3466991452075
1348,12,2,0.001,500,4,1,129.80181611345455
1349,12,2,0.001,500,4,3,1236.466942097182
1350,12,2,0.01,100,1,1,503.77896595079255
1351,12,2,0.01,100,1,3,904.4504162217332
1352,12,2,0.01,100,2,1,136.45661462614208
1353,12,2,0.01,100,2,3,691.0364193793433
1354,12,2,0.01,100,4,1,150.91682538930309
1355,12,2,0.01,100,4,3,1548.702320733843
1356,12,2,0.01,300,1,1,79.10254690189231
1357,12,2,0.01,300,1,3,292.3386613170904
1358,12,2,0.01,300,2,1,129.5506268401334
1359,12,2,0.01,300,2,3,746.7481736425481
1360,12,2,0.01,300,4,1,95.85145474337092
1361,12,2,0.01,300,4,3,1110.28009131673
1362,12,2,0.01,500,1,1,61.76547795592453
1363,12,2,0.01,500,1,3,174.65079147709017
1364,12,2,0.01,500,2,1,101.90968968445499
1365,12,2,0.01,500,2,3,459.72111335008265
1366,12,2,0.01,500,4,1,88.43460129104837
1367,12,2,0.01,500,4,3,953.3034151785729
1368,12,4,0.001,100,1,1,88.44479365572201
1369,12,4,0.001,100,1,3,138.56548439108337
1370,12,4,0.001,100,2,1,77.95702885610785
1371,12,4,0.001,100,2,3,128.6012288401418
1372,12,4,0.001,100,4,1,51.88745023736738
1373,12,4,0.001,100,4,3,254.69573234357796
1374,12,4,0.001,300,1,1,107.80049563282941
1375,12,4,0.001,300,1,3,130.70665420312977
1376,12,4,0.001,300,2,1,65.47195108981786
1377,12,4,0.001,300,2,3,280.0630494314186
1378,12,4,0.001,300,4,1,43.63238148800669
1379,12,4,0.001,300,4,3,248.27660443061166
1380,12,4,0.001,500,1,1,49.46400981185293
1381,12,4,0.001,500,1,3,77.01388552520328
1382,12,4,0.001,500,2,1,48.49625250227794
1383,12,4,0.001,500,2,3,145.80174205851398
1384,12,4,0.001,500,4,1,43.67204982810846
1385,12,4,0.001,500,4,3,237.14033913500322
1386,12,4,0.01,100,1,1,56.32286382842414
1387,12,4,0.01,100,1,3,79.70319157083223
1388,12,4,0.01,100,2,1,53.656810874102966
1389,12,4,0.01,100,2,3,110.68171882994686
1390,12,4,0.01,100,4,1,56.55433008244174
1391,12,4,0.01,100,4,3,141.68891517195425
1392,12,4,0.01,300,1,1,43.82358256349936
1393,12,4,0.01,300,1,3,85.52002092323066
1394,12,4,0.01,300,2,1,42.978482827842036
1395,12,4,0.01,300,2,3,115.15059792411824
1396,12,4,0.01,300,4,1,47.057733412928286
1397,12,4,0.01,300,4,3,144.5534068979192
1398,12,4,0.01,500,1,1,36.75578956118331
1399,12,4,0.01,500,1,3,48.88247092041422
1400,12,4,0.01,500,2,1,39.02392902537853
1401,12,4,0.01,500,2,3,76.61786990037434
1402,12,4,0.01,500,4,1,48.95192762356362
1403,12,4,0.01,500,4,3,125.71427141965633
1404,13,1,0.001,100,1,1,3117.6400873577973
1405,13,1,0.001,100,1,3,3924.808476102441
1406,13,1,0.001,100,2,1,984.0077401842375
1407,13,1,0.001,100,2,3,6201.779999544518
1408,13,1,0.001,100,4,1,323.06469594016227
1409,13,1,0.001,100,4,3,3747.6466886095004
1410,13,1,0.001,300,1,1,794.9275890129222
1411,13,1,0.001,300,1,3,793.9039040099989
1412,13,1,0.001,300,2,1,281.8105554072583
1413,13,1,0.001,300,2,3,1764.9363688382175
1414,13,1,0.001,300,4,1,267.8095154244602
1415,13,1,0.001,300,4,3,2613.3048904854672
1416,13,1,0.001,500,1,1,181.23875458192907
1417,13,1,0.001,500,1,3,436.83778941611007
1418,13,1,0.001,500,2,1,226.84606343293413
1419,13,1,0.001,500,2,3,1132.1344714542788
1420,13,1,0.001,500,4,1,211.22467047491693
1421,13,1,0.001,500,4,3,1725.3004368020165
1422,13,1,0.01,100,1,1,1459.1970069763584
1423,13,1,0.01,100,1,3,2514.502901434803
1424,13,1,0.01,100,2,1,541.6227365110249
1425,13,1,0.01,100,2,3,1719.0248675978617
1426,13,1,0.01,100,4,1,296.28285711797866
1427,13,1,0.01,100,4,3,2565.974534008021
1428,13,1,0.01,300,1,1,244.35660082609255
1429,13,1,0.01,300,1,3,599.2177920888819
1430,13,1,0.01,300,2,1,269.3080313985125
1431,13,1,0.01,300,2,3,1263.8889326081733
1432,13,1,0.01,300,4,1,220.31169964766102
1433,13,1,0.01,300,4,3,2492.2552195324283
1434,13,1,0.01,500,1,1,135.11740935330474
1435,13,1,0.01,500,1,3,414.8454329731136
1436,13,1,0.01,500,2,1,169.6114085516535
1437,13,1,0.01,500,2,3,927.5588536318483
1438,13,1,0.01,500,4,1,172.0685288779282
1439,13,1,0.01,500,4,3,1576.8770982759384
1440,13,2,0.001,100,1,1,471.96060357354384
1441,13,2,0.001,100,1,3,669.6706583664584
1442,13,2,0.001,100,2,1,163.99656792503552
1443,13,2,0.001,100,2,3,1202.5879701711294
1444,13,2,0.001,100,4,1,135.58681750121772
1445,13,2,0.001,100,4,3,2851.7370661375453
1446,13,2,0.001,300,1,1,88.13698819408593
1447,13,2,0.001,300,1,3,271.1435527780515
1448,13,2,0.001,300,2,1,108.50951144455392
1449,13,2,0.001,300,2,3,971.6168096239702
1450,13,2,0.001,300,4,1,163.9233460104906
1451,13,2,0.001,300,4,3,1676.1630581467152
1452,13,2,0.001,500,1,1,77.68009821492855
1453,13,2,0.001,500,1,3,209.1748564994934
1454,13,2,0.001,500,2,1,111.92324941773909
1455,13,2,0.001,500,2,3,663.929720253826
1456,13,2,0.001,500,4,1,126.48890566401231
1457,13,2,0.001,500,4,3,1284.429955954124
1458,13,2,0.01,100,1,1,253.52329513894867
1459,13,2,0.01,100,1,3,678.5415140350772
1460,13,2,0.01,100,2,1,163.19897748288432
1461,13,2,0.01,100,2,3,680.4330472407177
1462,13,2,0.01,100,4,1,132.4926492166299
1463,13,2,0.01,100,4,3,1056.8736244114687
1464,13,2,0.01,300,1,1,84.6149171296193
1465,13,2,0.01,300,1,3,233.11591944497408
1466,13,2,0.01,300,2,1,88.91090785928564
1467,13,2,0.01,300,2,3,783.5440916642196
1468,13,2,0.01,300,4,1,102.68273148090927
1469,13,2,0.01,300,4,3,970.4804214110412
1470,13,2,0.01,500,1,1,72.68271515231338
1471,13,2,0.01,500,1,3,180.79915781916145
1472,13,2,0.01,500,2,1,91.61213697233514
1473,13,2,0.01,500,2,3,627.6734339254095
1474,13,2,0.01,500,4,1,84.70052840963876
1475,13,2,0.01,500,4,3,879.8915262760189
1476,13,4,0.001,100,1,1,137.64071156917987
1477,13,4,0.001,100,1,3,173.27744931711322
1478,13,4,0.001,100,2,1,72.07304529047785
1479,13,4,0.001,100,2,3,153.65028008943304
1480,13,4,0.001,100,4,1,43.79999527362995
1481,13,4,0.001,100,4,3,283.297030467502
1482,13,4,0.001,300,1,1,60.97127098045192
1483,13,4,0.001,300,1,3,97.76768301746789
1484,13,4,0.001,300,2,1,58.761284106120435
1485,13,4,0.001,300,2,3,160.91047872038789
1486,13,4,0.001,300,4,1,49.550456941253266
1487,13,4,0.001,300,4,3,370.8478557544993
1488,13,4,0.001,500,1,1,39.41086302098947
1489,13,4,0.001,500,1,3,88.2491411480752
1490,13,4,0.001,500,2,1,44.78678116158203
1491,13,4,0.001,500,2,3,158.69111566001266
1492,13,4,0.001,500,4,1,43.29373189807551
1493,13,4,0.001,500,4,3,218.56882644821422
1494,13,4,0.01,100,1,1,47.43886754717008
1495,13,4,0.01,100,1,3,66.31431203971678
1496,13,4,0.01,100,2,1,46.59511892153829
1497,13,4,0.01,100,2,3,123.41870819931471
1498,13,4,0.01,100,4,1,56.15380135849992
1499,13,4,0.01,100,4,3,143.33532378925545
1500,13,4,0.01,300,1,1,45.32127991745054
1501,13,4,0.01,300,1,3,89.69438266777357
1502,13,4,0.01,300,2,1,48.60097408168072
1503,13,4,0.01,300,2,3,104.2416050719824
1504,13,4,0.01,300,4,1,46.86905391115279
1505,13,4,0.01,300,4,3,114.38072785027977
1506,13,4,0.01,500,1,1,33.28922221734785
1507,13,4,0.01,500,1,3,54.10836242575494
1508,13,4,0.01,500,2,1,36.27446011663999
1509,13,4,0.01,500,2,3,102.47269378984849
1510,13,4,0.01,500,4,1,31.114192351161876
1511,13,4,0.01,500,4,3,144.121842621444
1512,14,1,0.001,100,1,1,3000.218555191654
1513,14,1,0.001,100,1,3,2718.684503412942
1514,14,1,0.001,100,2,1,767.9856912369836
1515,14,1,0.001,100,2,3,1994.7681878637056
1516,14,1,0.001,100,4,1,373.72807689508943
1517,14,1,0.001,100,4,3,4213.14999086225
1518,14,1,0.001,300,1,1,299.28875725582225
1519,14,1,0.001,300,1,3,601.0638281969134
1520,14,1,0.001,300,2,1,453.42666058174945
1521,14,1,0.001,300,2,3,1974.77114814098
1522,14,1,0.001,300,4,1,269.05062327469756
1523,14,1,0.001,300,4,3,2790.271178000074
1524,14,1,0.001,500,1,1,177.44219175189122
1525,14,1,0.001,500,1,3,488.15343096110144
1526,14,1,0.001,500,2,1,222.56286022864
1527,14,1,0.001,500,2,3,1002.2807047228338
1528,14,1,0.001,500,4,1,217.49416975478277
1529,14,1,0.001,500,4,3,1283.201476995129
1530,14,1,0.01,100,1,1,1729.0432418275034
1531,14,1,0.01,100,1,3,2699.1844485744255
1532,14,1,0.01,100,2,1,446.90736217887934
1533,14,1,0.01,100,2,3,2358.682771686049
1534,14,1,0.01,100,4,1,261.47521792937243
1535,14,1,0.01,100,4,3,3825.968939361244
1536,14,1,0.01,300,1,1,306.4013554273642
1537,14,1,0.01,300,1,3,596.4726577975183
1538,14,1,0.01,300,2,1,240.312734505499
1539,14,1,0.01,300,2,3,1546.582984616812
1540,14,1,0.01,300,4,1,241.1762056635591
1541,14,1,0.01,300,4,3,1929.9040803983337
1542,14,1,0.01,500,1,1,152.31252284915567
1543,14,1,0.01,500,1,3,400.60663072070537
1544,14,1,0.01,500,2,1,151.4489305268433
1545,14,1,0.01,500,2,3,821.2691295532226
1546,14,1,0.01,500,4,1,160.45380707069955
1547,14,1,0.01,500,4,3,1384.800830721017
1548,14,2,0.001,100,1,1,689.8210767099374
1549,14,2,0.001,100,1,3,1648.1370964769305
1550,14,2,0.001,100,2,1,218.86356887363743
1551,14,2,0.001,100,2,3,1003.1028538161625
1552,14,2,0.001,100,4,1,141.63382673444028
1553,14,2,0.001,100,4,3,1536.259068622557
1554,14,2,0.001,300,1,1,101.91408265116387
1555,14,2,0.001,300,1,3,264.22102092023874
1556,14,2,0.001,300,2,1,108.17885357640806
1557,14,2,0.001,300,2,3,947.3078216943068
1558,14,2,0.001,300,4,1,141.68236984379777
1559,14,2,0.001,300,4,3,1476.4602902670858
1560,14,2,0.001,500,1,1,98.58038702467692
1561,14,2,0.001,500,1,3,249.64510728574533
1562,14,2,0.001,500,2,1,95.14581743945851
1563,14,2,0.001,500,2,3,675.854321469877
1564,14,2,0.001,500,4,1,112.68268051032602
1565,14,2,0.001,500,4,3,951.3238314991761
1566,14,2,0.01,100,1,1,234.22982691720432
1567,14,2,0.01,100,1,3,501.586394658084
1568,14,2,0.01,100,2,1,178.59596077840848
1569,14,2,0.01,100,2,3,886.243788112945
1570,14,2,0.01,100,4,1,155.10780151496223
1571,14,2,0.01,100,4,3,1211.1037840219522
1572,14,2,0.01,300,1,1,78.43408165980817
1573,14,2,0.01,300,1,3,218.9569878372295
1574,14,2,0.01,300,2,1,126.3020738376823
1575,14,2,0.01,300,2,3,950.7086864157076
1576,14,2,0.01,300,4,1,111.69192645527595
1577,14,2,0.01,300,4,3,1269.1442542774555
1578,14,2,0.01,500,1,1,70.42244126945103
1579,14,2,0.01,500,1,3,154.4143247364186
1580,14,2,0.01,500,2,1,77.63089927527345
1581,14,2,0.01,500,2,3,458.55996049349875
1582,14,2,0.01,500,4,1,104.8733616372972
1583,14,2,0.01,500,4,3,876.5077641753512
1584,14,4,0.001,100,1,1,74.17319748396818
1585,14,4,0.001,100,1,3,128.2903265739529
1586,14,4,0.001,100,2,1,126.11670761023167
1587,14,4,0.001,100,2,3,200.88349580625882
1588,14,4,0.001,100,4,1,65.37253488910969
1589,14,4,0.001,100,4,3,299.84246725432655
1590,14,4,0.001,300,1,1,57.38965070455076
1591,14,4,0.001,300,1,3,115.76938579097747
1592,14,4,0.001,300,2,1,53.17495066282881
1593,14,4,0.001,300,2,3,152.65537170309963
1594,14,4,0.001,300,4,1,51.90960136979365
1595,14,4,0.001,300,4,3,347.80755987769294
1596,14,4,0.001,500,1,1,47.586302157916016
1597,14,4,0.001,500,1,3,110.07966120827231
1598,14,4,0.001,500,2,1,43.49099763935166
1599,14,4,0.001,500,2,3,164.72416453751646
1600,14,4,0.001,500,4,1,45.973445638586846
1601,14,4,0.001,500,4,3,202.33209077440296
1602,14,4,0.01,100,1,1,57.789163262461294
1603,14,4,0.01,100,1,3,67.69533456908636
1604,14,4,0.01,100,2,1,53.367214432026756
1605,14,4,0.01,100,2,3,126.62992419878127
1606,14,4,0.01,100,4,1,58.137067920081805
1607,14,4,0.01,100,4,3,131.4270739643686
1608,14,4,0.01,300,1,1,47.93744187767505
1609,14,4,0.01,300,1,3,73.67899437990339
1610,14,4,0.01,300,2,1,43.89216865186062
1611,14,4,0.01,300,2,3,102.83488632095622
1612,14,4,0.01,300,4,1,44.54230240027601
1613,14,4,0.01,300,4,3,109.92319919131093
1614,14,4,0.01,500,1,1,34.98243833328823
1615,14,4,0.01,500,1,3,45.74356072907492
1616,14,4,0.01,500,2,1,37.358909417265295
1617,14,4,0.01,500,2,3,77.04736813096834
1618,14,4,0.01,500,4,1,38.48197564299687
1619,14,4,0.01,500,4,3,154.37972708810048
1620,15,1,0.001,100,1,1,1783.6522499656298
1621,15,1,0.001,100,1,3,4336.189678361879
1622,15,1,0.001,100,2,1,460.1616066205748
1623,15,1,0.001,100,2,3,2335.9466393261055
1624,15,1,0.001,100,4,1,300.080939769507
1625,15,1,0.001,100,4,3,3837.0472832936653
1626,15,1,0.001,300,1,1,300.4020531458054
1627,15,1,0.001,300,1,3,700.3572099953461
1628,15,1,0.001,300,2,1,247.64754984353436
1629,15,1,0.001,300,2,3,1608.2354483377019
1630,15,1,0.001,300,4,1,272.9905448596398
1631,15,1,0.001,300,4,3,2673.672893338948
1632,15,1,0.001,500,1,1,264.2134132241469
1633,15,1,0.001,500,1,3,517.1545782571924
1634,15,1,0.001,500,2,1,202.22005204200025
1635,15,1,0.001,500,2,3,1284.9498801748232
1636,15,1,0.001,500,4,1,230.9163063557269
1637,15,1,0.001,500,4,3,1932.3710809408535
1638,15,1,0.01,100,1,1,670.5259594010082
1639,15,1,0.01,100,1,3,1335.311676959112
1640,15,1,0.01,100,2,1,419.06799451535005
1641,15,1,0.01,100,2,3,2883.4388763078105
1642,15,1,0.01,100,4,1,400.679111302055
1643,15,1,0.01,100,4,3,2543.8365933047835
1644,15,1,0.01,300,1,1,222.85331339841332
1645,15,1,0.01,300,1,3,511.6654730662196
1646,15,1,0.01,300,2,1,267.2375104682815
1647,15,1,0.01,300,2,3,1434.056920328595
1648,15,1,0.01,300,4,1,244.74487086244412
1649,15,1,0.01,300,4,3,2283.113252793169
1650,15,1,0.01,500,1,1,145.32145747397362
1651,15,1,0.01,500,1,3,413.40898505466413
1652,15,1,0.01,500,2,1,167.4374498123054
1653,15,1,0.01,500,2,3,901.0084928147105
1654,15,1,0.01,500,4,1,150.44346754881605
1655,15,1,0.01,500,4,3,1424.5776722627895
1656,15,2,0.001,100,1,1,718.0526833292303
1657,15,2,0.001,100,1,3,854.3291652362191
1658,15,2,0.001,100,2,1,154.67527913311588
1659,15,2,0.001,100,2,3,865.6724692952445
1660,15,2,0.001,100,4,1,164.77304616271957
1661,15,2,0.001,100,4,3,1268.0217359791225
1662,15,2,0.001,300,1,1,112.54299708350466
1663,15,2,0.001,300,1,3,310.460466959438
1664,15,2,0.001,300,2,1,94.92286803960177
1665,15,2,0.001,300,2,3,979.7104400191803
1666,15,2,0.001,300,4,1,140.56889917924352
1667,15,2,0.001,300,4,3,1801.0906081135336
1668,15,2,0.001,500,1,1,77.26928647896824
1669,15,2,0.001,500,1,3,248.5027806706167
1670,15,2,0.001,500,2,1,105.67295131649172
1671,15,2,0.001,500,2,3,709.0462941363013
1672,15,2,0.001,500,4,1,109.58375715619417
1673,15,2,0.001,500,4,3,1254.6286139432718
1674,15,2,0.01,100,1,1,239.13191301000182
1675,15,2,0.01,100,1,3,460.6044308153629
1676,15,2,0.01,100,2,1,135.915128927388
1677,15,2,0.01,100,2,3,547.9643480806238
1678,15,2,0.01,100,4,1,184.18960695311185
1679,15,2,0.01,100,4,3,1705.5686117372284
1680,15,2,0.01,300,1,1,76.2131794997353
1681,15,2,0.01,300,1,3,238.13212582092126
1682,15,2,0.01,300,2,1,143.77687747139424
1683,15,2,0.01,300,2,3,676.0226265909477
1684,15,2,0.01,300,4,1,104.72044227980457
1685,15,2,0.01,300,4,3,1248.6236097064998
1686,15,2,0.01,500,1,1,56.49123017274726
1687,15,2,0.01,500,1,3,156.79346088921375
1688,15,2,0.01,500,2,1,68.2884754979723
1689,15,2,0.01,500,2,3,473.93825360301213
1690,15,2,0.01,500,4,1,106.64138465350301
1691,15,2,0.01,500,4,3,953.8412794698598
1692,15,4,0.001,100,1,1,76.9098666807814
1693,15,4,0.001,100,1,3,170.02563608052233
1694,15,4,0.001,100,2,1,62.106504874528326
1695,15,4,0.001,100,2,3,137.68092562020144
1696,15,4,0.001,100,4,1,59.63258093139225
1697,15,4,0.001,100,4,3,247.08330214709719
1698,15,4,0.001,300,1,1,71.2574796686524
1699,15,4,0.001,300,1,3,97.60927929504133
1700,15,4,0.001,300,2,1,57.167465084524665
1701,15,4,0.001,300,2,3,180.70085478947593
1702,15,4,0.001,300,4,1,46.7365234968182
1703,15,4,0.001,300,4,3,226.83080771079312
1704,15,4,0.001,500,1,1,46.7232753789799
1705,15,4,0.001,500,1,3,82.79750425172276
1706,15,4,0.001,500,2,1,45.8387318011582
