,classical_samp,alpha,repetition,error
320,50,1.0,11,55.16720952107639
321,100,1.0,11,46.22602601977488
322,200,1.0,11,42.46564602551068
323,500,1.0,11,29.641897702582842
324,50,10.0,11,65.18508577569587
325,100,10.0,11,47.77589486121742
326,200,10.0,11,42.523826080846575
327,500,10.0,11,29.31740131374961
328,50,100.0,11,57.07411725100571
329,100,100.0,11,47.478847222258615
330,200,100.0,11,43.414877228304405
331,500,100.0,11,34.872507753767856
332,50,1000.0,11,55.98919168183431
333,100,1000.0,11,57.82678528412498
334,200,1000.0,11,62.002217246792995
335,500,1000.0,11,58.70172935429742
336,50,0.001,12,58.994261538056165
337,100,0.001,12,48.26104768672722
338,200,0.001,12,42.0015209780878
339,500,0.001,12,31.884129087023265
340,50,0.01,12,55.24503500110418
341,100,0.01,12,53.14063196879546
342,200,0.01,12,43.48852855009938
343,500,0.01,12,32.50388932870625
344,50,0.1,12,55.154212006971925
345,100,0.1,12,48.93066694290747
346,200,0.1,12,41.123868414031456
347,500,0.1,12,28.542446737034847
348,50,1.0,12,54.896400133214385
349,100,1.0,12,47.120918875532674
350,200,1.0,12,42.09683426079979
351,500,1.0,12,29.64131890484456
352,50,10.0,12,55.46656771309018
353,100,10.0,12,54.41185319184407
354,200,10.0,12,38.858558195603266
355,500,10.0,12,28.417282247314226
356,50,100.0,12,62.560198447873994
357,100,100.0,12,48.1923370114882
358,200,100.0,12,41.323076861877844
359,500,100.0,12,36.00846957476902
360,50,1000.0,12,62.34375551610483
361,100,1000.0,12,58.18523024375272
362,200,1000.0,12,56.29657614087364
363,500,1000.0,12,57.77164334272064
364,50,0.001,13,61.91659594409497
365,100,0.001,13,48.67070811867702
366,200,0.001,13,43.032674058826004
367,500,0.001,13,35.01056446213408
368,50,0.01,13,62.42454358909353
369,100,0.01,13,48.188959208320995
370,200,0.01,13,47.05404637196713
371,500,0.01,13,35.05597351309293
372,50,0.1,13,56.94871804997654
373,100,0.1,13,45.65790583432335
374,200,0.1,13,41.792086007523515
375,500,0.1,13,27.31476122351347
376,50,1.0,13,51.07839958137735
377,100,1.0,13,48.426041740988886
378,200,1.0,13,39.16935904656134
379,500,1.0,13,32.49551185403047
380,50,10.0,13,65.65055993530595
381,100,10.0,13,49.503743810758124
382,200,10.0,13,44.95121382530322
383,500,10.0,13,30.56064693762554
384,50,100.0,13,54.321687472422155
385,100,100.0,13,47.837460278999444
386,200,100.0,13,41.880552666938414
387,500,100.0,13,35.0488261800353
388,50,1000.0,13,59.48505756972983
389,100,1000.0,13,59.844409714476015
390,200,1000.0,13,59.11345200043224
391,500,1000.0,13,58.960661641345105
392,50,0.001,14,58.71373949729089
393,100,0.001,14,52.14268374582039
394,200,0.001,14,43.48984905813167
395,500,0.001,14,33.22913258438657
396,50,0.01,14,49.41793416836076
397,100,0.01,14,50.14302314169688
398,200,0.01,14,50.37820499079744
399,500,0.01,14,35.94810400631804
400,50,0.1,14,54.666441269187025
401,100,0.1,14,44.70977731691936
402,200,0.1,14,39.90602617196416
403,500,0.1,14,27.406218045956727
404,50,1.0,14,48.65525104190571
405,100,1.0,14,43.59573249000927
406,200,1.0,14,40.553346997332675
407,500,1.0,14,27.798928342562036
408,50,10.0,14,60.76983106561784
409,100,10.0,14,47.720839852013974
410,200,10.0,14,42.146861588946045
411,500,10.0,14,28.589205278551063
412,50,100.0,14,59.634658909764546
413,100,100.0,14,47.30375778346197
414,200,100.0,14,40.78588835696679
415,500,100.0,14,36.14307626414278
416,50,1000.0,14,64.09947188781118
417,100,1000.0,14,58.01334364386127
418,200,1000.0,14,56.06431771899391
419,500,1000.0,14,58.62477472372416
420,50,0.001,15,62.74618320455895
421,100,0.001,15,49.59025881809385
422,200,0.001,15,45.01679294307418
423,500,0.001,15,34.19346431656689
424,50,0.01,15,57.29445297066173
425,100,0.01,15,54.57856404524287
426,200,0.01,15,44.016706868387
427,500,0.01,15,33.42497670423525
428,50,0.1,15,55.89365860921837
429,100,0.1,15,52.453377592628016
430,200,0.1,15,43.1201714026945
431,500,0.1,15,29.982883056292472
432,50,1.0,15,52.182959644727944
433,100,1.0,15,44.68229728762022
434,200,1.0,15,42.313105960310864
435,500,1.0,15,29.80063385158667
436,50,10.0,15,53.116729108561394
437,100,10.0,15,54.556860941047006
438,200,10.0,15,41.98268817738467
439,500,10.0,15,27.365863707372355
440,50,100.0,15,56.87387037152447
441,100,100.0,15,47.51794048087139
442,200,100.0,15,36.931713584552284
443,500,100.0,15,36.45453705098227
444,50,1000.0,15,56.53935096379694
445,100,1000.0,15,56.3705536474365
446,200,1000.0,15,60.55874674567998
447,500,1000.0,15,58.43450157290702
448,50,0.001,16,56.39888877430897
449,100,0.001,16,53.33909362540121
450,200,0.001,16,44.75868659620115
451,500,0.001,16,32.50544255481991
452,50,0.01,16,53.32027784956039
453,100,0.01,16,54.042286806565976
454,200,0.01,16,42.48001244151602
455,500,0.01,16,32.628773371693136
456,50,0.1,16,58.33238783718532
457,100,0.1,16,55.44521438613119
458,200,0.1,16,39.789442801985146
459,500,0.1,16,28.088614237895666
460,50,1.0,16,45.61686328029499
461,100,1.0,16,43.00243379864095
462,200,1.0,16,38.709945267283636
463,500,1.0,16,29.72420483139671
464,50,10.0,16,57.25363267970766
465,100,10.0,16,49.270211501214824
466,200,10.0,16,41.06242033350353
467,500,10.0,16,29.25393767888831
468,50,100.0,16,61.684823507091956
469,100,100.0,16,50.264315195617776
470,200,100.0,16,41.3997922218688
471,500,100.0,16,35.7132892110353
472,50,1000.0,16,57.64701386375018
473,100,1000.0,16,64.31268093952876
474,200,1000.0,16,59.2311453044264
475,500,1000.0,16,56.48556586781624
476,50,0.001,17,53.04755803693555
477,100,0.001,17,54.24741282219845
478,200,0.001,17,44.615977364351906
479,500,0.001,17,31.8131958655329
480,50,0.01,17,56.365393941817764
481,100,0.01,17,54.09980220990803
482,200,0.01,17,44.48394124313783
483,500,0.01,17,35.08298900572117
484,50,0.1,17,54.87731891071842
485,100,0.1,17,45.17286085020759
486,200,0.1,17,36.525337207347626
487,500,0.1,17,29.256518144983087
488,50,1.0,17,46.12407726209089
489,100,1.0,17,45.82460177794071
490,200,1.0,17,36.15833848275677
491,500,1.0,17,29.204749960696482
492,50,10.0,17,53.573260273609684
493,100,10.0,17,50.937637136277246
494,200,10.0,17,42.69539503602773
495,500,10.0,17,29.15226349950924
496,50,100.0,17,49.712840147842954
497,100,100.0,17,49.016500082609
498,200,100.0,17,41.42928695270111
499,500,100.0,17,34.61899802755392
500,50,1000.0,17,56.729823889366315
501,100,1000.0,17,57.4478084551212
502,200,1000.0,17,62.58558475015247
503,500,1000.0,17,58.20680407599046
504,50,0.001,18,57.32201794897036
505,100,0.001,18,48.86024760678347
506,200,0.001,18,44.406895249008734
507,500,0.001,18,33.49043211944469
508,50,0.01,18,55.2929636992658
509,100,0.01,18,50.246891734909354
510,200,0.01,18,44.65443910875186
511,500,0.01,18,31.473800589759414
512,50,0.1,18,53.72118616412752
513,100,0.1,18,44.59196486271601
514,200,0.1,18,41.10283804546842
515,500,0.1,18,29.355420021629982
516,50,1.0,18,50.91921932614771
517,100,1.0,18,47.577358040211934
518,200,1.0,18,39.051667753418045
519,500,1.0,18,27.533553670742457
520,50,10.0,18,55.07912656236122
521,100,10.0,18,48.85658305231673
522,200,10.0,18,41.73533543814162
523,500,10.0,18,30.88514437209026
524,50,100.0,18,56.11395461878503
525,100,100.0,18,45.844280528334025
526,200,100.0,18,39.068349166762694
527,500,100.0,18,36.05868953387779
528,50,1000.0,18,63.932187916978485
529,100,1000.0,18,60.8538378837784
530,200,1000.0,18,60.34795280212415
531,500,1000.0,18,62.390763499688575
532,50,0.001,19,59.69897831861758
533,100,0.001,19,47.09231789051036
534,200,0.001,19,46.04618131311174
535,500,0.001,19,33.31838149531952
536,50,0.01,19,63.499356232532094
537,100,0.01,19,50.893001339958914
538,200,0.01,19,43.81229792553258
539,500,0.01,19,33.573849142769234
540,50,0.1,19,52.293154280945075
541,100,0.1,19,46.80075555046403
542,200,0.1,19,35.263317157406895
543,500,0.1,19,30.614913012103838
544,50,1.0,19,51.21522687975955
545,100,1.0,19,50.627378900823864
546,200,1.0,19,39.50343990668818
547,500,1.0,19,29.014459213802297
548,50,10.0,19,54.2553781578588
549,100,10.0,19,49.00235325234276
550,200,10.0,19,38.1516507661737
551,500,10.0,19,29.305393767046407
552,50,100.0,19,51.81124769904384
553,100,100.0,19,45.90861690672627
554,200,100.0,19,40.141149364506916
555,500,100.0,19,35.24205886360374
556,50,1000.0,19,61.609197245096304
557,100,1000.0,19,64.11881364282218
558,200,1000.0,19,59.3690981082346
559,500,1000.0,19,60.18033658436453
