,classical_samp,alpha,repetition,error
105,100,0.001,5,143.68215209370456
106,200,0.001,5,143.57713465188672
107,500,0.001,5,143.48182453291602
108,100,0.01,5,143.6878023195816
109,200,0.01,5,143.65923432282037
110,500,0.01,5,143.51460413981485
111,100,0.1,5,143.74167411501432
112,200,0.1,5,143.6779635911035
113,500,0.1,5,143.51867231829996
114,100,1.0,5,143.76542500071827
115,200,1.0,5,143.67989070346886
116,500,1.0,5,143.59191333455075
117,100,10.0,5,143.8534283474755
118,200,10.0,5,143.81879916258927
119,500,10.0,5,143.83251652393633
120,100,100.0,5,143.8869849723888
121,200,100.0,5,143.8869849723888
122,500,100.0,5,143.8869849723888
123,100,1000.0,5,143.8869849723888
124,200,1000.0,5,143.8869849723888
125,500,1000.0,5,143.8869849723888
126,100,0.001,6,143.62569005683068
127,200,0.001,6,143.58369357890575
128,500,0.001,6,143.469636324131
129,100,0.01,6,143.7444434306788
130,200,0.01,6,143.6221494519971
131,500,0.01,6,143.5457706643252
132,100,0.1,6,143.734569030009
133,200,0.1,6,143.69060177403375
134,500,0.1,6,143.51735192268873
135,100,1.0,6,143.70699678096187
136,200,1.0,6,143.62458826042334
137,500,1.0,6,143.55382046103085
138,100,10.0,6,143.83346932487078
139,200,10.0,6,143.81339214638305
140,500,10.0,6,143.83203753062614
141,100,100.0,6,143.8869849723888
142,200,100.0,6,143.8869849723888
143,500,100.0,6,143.8869849723888
144,100,1000.0,6,143.8869849723888
145,200,1000.0,6,143.8869849723888
146,500,1000.0,6,143.8869849723888
147,100,0.001,7,143.62972143677266
148,200,0.001,7,143.58968718663579
149,500,0.001,7,143.48580699624674
150,100,0.01,7,143.71156998271027
151,200,0.01,7,143.6318345444329
152,500,0.01,7,143.5211635609554
153,100,0.1,7,143.819212642934
154,200,0.1,7,143.64010012698085
155,500,0.1,7,143.52194490870215
156,100,1.0,7,143.8313542981428
157,200,1.0,7,143.6474303807603
158,500,1.0,7,143.5724304842117
159,100,10.0,7,143.84986123550263
160,200,10.0,7,143.8486363596529
161,500,10.0,7,143.84531068601072
162,100,100.0,7,143.8869849723888
163,200,100.0,7,143.8869849723888
164,500,100.0,7,143.8869849723888
165,100,1000.0,7,143.8869849723888
166,200,1000.0,7,143.8869849723888
167,500,1000.0,7,143.8869849723888
168,100,0.001,8,143.5988329337755
169,200,0.001,8,143.54710200969583
170,500,0.001,8,143.48905272454263
171,100,0.01,8,143.75520575380781
172,200,0.01,8,143.65462147389604
173,500,0.01,8,143.4939310334754
174,100,0.1,8,143.8325416362432
175,200,0.1,8,143.64024623785494
176,500,0.1,8,143.5065205794802
177,100,1.0,8,143.72685941283322
178,200,1.0,8,143.6763736046367
179,500,1.0,8,143.5700474595613
180,100,10.0,8,143.86626360419234
181,200,10.0,8,143.83153861465055
182,500,10.0,8,143.8295937045877
183,100,100.0,8,143.8869849723888
184,200,100.0,8,143.8869849723888
185,500,100.0,8,143.8869849723888
186,100,1000.0,8,143.8869849723888
187,200,1000.0,8,143.8869849723888
188,500,1000.0,8,143.8869849723888
189,100,0.001,9,143.6522563858296
190,200,0.001,9,143.590738360721
191,500,0.001,9,143.49401809561087
192,100,0.01,9,143.66879391702204
193,200,0.01,9,143.64538767954244
194,500,0.01,9,143.50117157667376
195,100,0.1,9,143.78185195069412
196,200,0.1,9,143.67505431069506
197,500,0.1,9,143.54166602080673
198,100,1.0,9,143.78107159713994
199,200,1.0,9,143.69221120376292
200,500,1.0,9,143.58359141375146
201,100,10.0,9,143.85307465331707
202,200,10.0,9,143.78359501590586
203,500,10.0,9,143.83242578836442
204,100,100.0,9,143.8869849723888
205,200,100.0,9,143.8869849723888
206,500,100.0,9,143.8869849723888
207,100,1000.0,9,143.8869849723888
208,200,1000.0,9,143.8869849723888
209,500,1000.0,9,143.8869849723888
