,classical_samp,alpha,repetition,error
531,500,1000.0,18,64.34998746366041
532,50,0.001,19,61.44708804123183
533,100,0.001,19,50.708735603705016
534,200,0.001,19,40.874137636547644
535,500,0.001,19,32.55932388708195
536,50,0.01,19,58.53850687193282
537,100,0.01,19,45.7453076529435
538,200,0.01,19,44.855987024001415
539,500,0.01,19,32.756035071330835
540,50,0.1,19,56.66571462492893
541,100,0.1,19,47.87941620801863
542,200,0.1,19,37.762300461654974
543,500,0.1,19,24.79342250588928
544,50,1.0,19,44.873873732229754
545,100,1.0,19,36.28774671122768
546,200,1.0,19,32.237618240154895
547,500,1.0,19,22.570992209873545
548,50,10.0,19,46.87510106588051
549,100,10.0,19,38.81845948710614
550,200,10.0,19,31.644765600098285
551,500,10.0,19,23.738827739511756
552,50,100.0,19,43.81142605469407
553,100,100.0,19,37.58046293300871
554,200,100.0,19,31.96681007895195
555,500,100.0,19,29.806434516357125
556,50,1000.0,19,64.57194408000234
557,100,1000.0,19,59.70134062675516
558,200,1000.0,19,67.49978202982639
559,500,1000.0,19,64.25071091129794
