,rep,lv,alp,num_cell,error
798,7,2,100.0,300,82.12336403203281
799,7,2,100.0,500,45.21442953261009
800,7,2,1000.0,50,147.21262155543053
801,7,2,1000.0,100,143.947201424983
802,7,2,1000.0,200,143.12056443007725
803,7,2,1000.0,300,143.47361267767835
804,7,2,1000.0,500,145.78164036210686
805,7,4,0.001,50,46.13992178482376
806,7,4,0.001,100,46.65662713615624
807,7,4,0.001,200,41.609058500957346
808,7,4,0.001,300,33.53567996488032
809,7,4,0.001,500,31.193072610617786
810,7,4,0.01,50,57.28911604300413
811,7,4,0.01,100,37.64736017490955
812,7,4,0.01,200,39.30145638777527
813,7,4,0.01,300,31.40398767437279
814,7,4,0.01,500,26.26634674150151
815,7,4,0.1,50,54.57821038532947
816,7,4,0.1,100,39.518025147597946
817,7,4,0.1,200,31.21068658367058
818,7,4,0.1,300,25.452449778244535
819,7,4,0.1,500,18.381926872820237
820,7,4,1.0,50,116.93227531404996
821,7,4,1.0,100,81.86715484219222
822,7,4,1.0,200,44.21814740138677
823,7,4,1.0,300,29.073046153968367
824,7,4,1.0,500,18.52755672469733
825,7,4,10.0,50,155.67864196243102
826,7,4,10.0,100,124.69860463125887
827,7,4,10.0,200,37.24641012036773
828,7,4,10.0,300,31.3698611773098
829,7,4,10.0,500,21.45219838709925
830,7,4,100.0,50,155.26065279634625
831,7,4,100.0,100,108.21139225040379
832,7,4,100.0,200,52.845990552993825
833,7,4,100.0,300,36.39481043541294
834,7,4,100.0,500,35.191673246606534
835,7,4,1000.0,50,140.3256989979647
836,7,4,1000.0,100,140.09789335213694
837,7,4,1000.0,200,119.817756223241
838,7,4,1000.0,300,127.65620890988656
839,7,4,1000.0,500,130.1142287095705
840,8,1,0.001,50,187.93152729078443
841,8,1,0.001,100,172.07387491468484
842,8,1,0.001,200,132.83243721154622
843,8,1,0.001,300,123.43322964546392
844,8,1,0.001,500,88.24954288948865
845,8,1,0.01,50,172.89475571178608
846,8,1,0.01,100,165.37620568234144
847,8,1,0.01,200,133.5660463838965
848,8,1,0.01,300,113.76297625679648
849,8,1,0.01,500,81.0011454321734
850,8,1,0.1,50,181.3110796576667
851,8,1,0.1,100,143.81080990790846
852,8,1,0.1,200,123.62190209103461
853,8,1,0.1,300,96.82832183114805
854,8,1,0.1,500,64.73496585244501
855,8,1,1.0,50,146.52083768633074
856,8,1,1.0,100,145.13001418143722
857,8,1,1.0,200,139.49289687996483
858,8,1,1.0,300,120.59263396560563
859,8,1,1.0,500,58.088022375550416
860,8,1,10.0,50,162.468224854728
861,8,1,10.0,100,160.58396280987154
862,8,1,10.0,200,138.66426154133663
863,8,1,10.0,300,121.90593859567939
864,8,1,10.0,500,73.19444713536217
865,8,1,100.0,50,156.16732125800303
866,8,1,100.0,100,155.64539713411835
867,8,1,100.0,200,140.59065888271678
868,8,1,100.0,300,126.15984506154717
869,8,1,100.0,500,101.48000066008602
870,8,1,1000.0,50,153.55575410174697
871,8,1,1000.0,100,145.52726786596853
872,8,1,1000.0,200,145.78164036210686
873,8,1,1000.0,300,145.78164036210686
874,8,1,1000.0,500,145.72537332867617
875,8,2,0.001,50,153.78077666347951
876,8,2,0.001,100,101.32565339153304
877,8,2,0.001,200,86.2135060684544
878,8,2,0.001,300,84.33711440656154
879,8,2,0.001,500,52.60509013167196
880,8,2,0.01,50,164.14554326305637
881,8,2,0.01,100,121.94395781615822
882,8,2,0.01,200,84.49548084122421
883,8,2,0.01,300,61.8341018025338
884,8,2,0.01,500,42.156117802955464
885,8,2,0.1,50,135.9562741204531
886,8,2,0.1,100,108.9214380360435
887,8,2,0.1,200,71.49513469119414
888,8,2,0.1,300,57.31807417229411
889,8,2,0.1,500,23.55370958942397
890,8,2,1.0,50,142.15880666528508
891,8,2,1.0,100,134.01347761779755
892,8,2,1.0,200,98.53774701460064
893,8,2,1.0,300,49.36838634900187
894,8,2,1.0,500,20.045073383860736
895,8,2,10.0,50,163.3581099124459
896,8,2,10.0,100,151.88626580459407
897,8,2,10.0,200,114.37242687882619
898,8,2,10.0,300,47.94965271954275
899,8,2,10.0,500,25.643718529489046
900,8,2,100.0,50,155.96212753975422
901,8,2,100.0,100,150.7259150838465
902,8,2,100.0,200,118.87638795894237
903,8,2,100.0,300,65.3759626185578
904,8,2,100.0,500,47.32960779396843
905,8,2,1000.0,50,150.90191974656108
906,8,2,1000.0,100,141.58152538059088
907,8,2,1000.0,200,144.8748435006372
908,8,2,1000.0,300,145.78164036210686
909,8,2,1000.0,500,145.78164036210686
910,8,4,0.001,50,60.57442426763915
911,8,4,0.001,100,43.53980608446386
912,8,4,0.001,200,42.78995111145336
913,8,4,0.001,300,32.60941457450005
914,8,4,0.001,500,31.704329205206207
915,8,4,0.01,50,53.3771268127791
916,8,4,0.01,100,40.31284455991992
917,8,4,0.01,200,31.07215580658953
918,8,4,0.01,300,35.148472931054485
919,8,4,0.01,500,24.183000347915502
920,8,4,0.1,50,46.28994420629035
921,8,4,0.1,100,42.496569419978165
922,8,4,0.1,200,36.3461244545235
923,8,4,0.1,300,25.18988469298925
924,8,4,0.1,500,18.447082620185807
925,8,4,1.0,50,103.83032747848739
926,8,4,1.0,100,79.66473426386482
927,8,4,1.0,200,42.19701029432081
928,8,4,1.0,300,26.739166729262937
929,8,4,1.0,500,16.896070126954818
930,8,4,10.0,50,141.8311679596217
931,8,4,10.0,100,113.63668823221853
932,8,4,10.0,200,53.706835970937135
933,8,4,10.0,300,30.343759455295356
934,8,4,10.0,500,21.168572858990423
935,8,4,100.0,50,157.6180839387628
936,8,4,100.0,100,129.2206174840816
937,8,4,100.0,200,47.106489125783476
938,8,4,100.0,300,38.09641169249401
939,8,4,100.0,500,35.036617311750966
