rep,lv,alp,num_cell,cell_size,sparse_freq,error
2,4,10.0,50,4,4,32.83132150621541
2,4,10.0,50,4,8,32.597594636981164
2,4,10.0,50,8,2,42.359483741949944
2,4,10.0,50,8,4,24.943496709697488
2,4,10.0,50,8,8,27.79890503956812
2,4,10.0,100,2,2,32.03011681017625
2,4,10.0,100,2,4,26.73649612832105
2,4,10.0,100,2,8,25.996892376561576
2,4,10.0,100,4,2,23.461406183531338
2,4,10.0,100,4,4,21.30386043183996
2,4,10.0,100,4,8,22.975366254508515
2,4,10.0,100,8,2,20.419001148688842
2,4,10.0,100,8,4,20.678398504317716
2,4,10.0,100,8,8,24.668845939594643
2,4,10.0,200,2,2,18.656092146264765
2,4,10.0,200,2,4,18.914445699081842
2,4,10.0,200,2,8,19.827448743947055
2,4,10.0,200,4,2,16.93092471937157
2,4,10.0,200,4,4,19.556513446168417
2,4,10.0,200,4,8,21.649154227213174
2,4,10.0,200,8,2,16.41693650748432
2,4,10.0,200,8,4,19.91011726026813
2,4,10.0,200,8,8,23.885917683828538
2,4,10.0,500,2,2,14.47933487096918
2,4,10.0,500,2,4,16.758359047395594
2,4,10.0,500,2,8,17.977720459567816
2,4,10.0,500,4,2,14.654384600063961
2,4,10.0,500,4,4,19.000567477937143
2,4,10.0,500,4,8,21.139062658802388
2,4,10.0,500,8,2,14.695856322589686
2,4,10.0,500,8,4,19.601830478750596
2,4,10.0,500,8,8,23.4715134864162
3,1,0.01,50,2,2,204.60813624592203
3,1,0.01,50,2,4,220.67207792894422
3,1,0.01,50,2,8,228.02480317609064
3,1,0.01,50,4,2,206.56063919498877
3,1,0.01,50,4,4,233.53716587581172
3,1,0.01,50,4,8,239.8811556298117
3,1,0.01,50,8,2,204.96959967014726
3,1,0.01,50,8,4,239.14962083458278
3,1,0.01,50,8,8,245.55830366899315
3,1,0.01,100,2,2,205.55183166303948
3,1,0.01,100,2,4,225.76385583104513
3,1,0.01,100,2,8,232.3426337230062
3,1,0.01,100,4,2,213.8912979328294
3,1,0.01,100,4,4,237.16143060490452
3,1,0.01,100,4,8,242.33309976478176
3,1,0.01,100,8,2,216.10344152997905
3,1,0.01,100,8,4,241.73295659419708
3,1,0.01,100,8,8,247.00729611852543
3,1,0.01,200,2,2,207.01211721549478
3,1,0.01,200,2,4,227.83734039805017
3,1,0.01,200,2,8,234.44118999444086
3,1,0.01,200,4,2,214.36786980963348
3,1,0.01,200,4,4,236.62155624438913
3,1,0.01,200,4,8,244.40786589281106
3,1,0.01,200,8,2,217.21670410527454
3,1,0.01,200,8,4,239.21673179687062
3,1,0.01,200,8,8,244.52957533777845
3,1,0.01,500,2,2,196.69661921091244
3,1,0.01,500,2,4,220.38191119698757
3,1,0.01,500,2,8,228.68001987664707
3,1,0.01,500,4,2,202.29630311575883
3,1,0.01,500,4,4,233.42274709143214
3,1,0.01,500,4,8,242.72469794336797
3,1,0.01,500,8,2,200.02595428860877
3,1,0.01,500,8,4,216.58892041943375
3,1,0.01,500,8,8,225.74825179731664
3,1,0.1,50,2,2,192.314205079056
3,1,0.1,50,2,4,201.87806020017516
3,1,0.1,50,2,8,206.89940623349833
3,1,0.1,50,4,2,192.47424699007016
3,1,0.1,50,4,4,209.94493901620507
3,1,0.1,50,4,8,214.28322704215924
3,1,0.1,50,8,2,190.54922408078843
3,1,0.1,50,8,4,213.74206598737763
3,1,0.1,50,8,8,222.33738165586482
3,1,0.1,100,2,2,182.2730311949658
3,1,0.1,100,2,4,198.03640674380077
3,1,0.1,100,2,8,204.73700070133089
3,1,0.1,100,4,2,189.15927647454484
3,1,0.1,100,4,4,204.39559789795737
3,1,0.1,100,4,8,214.07473881171092
3,1,0.1,100,8,2,190.13475503167055
3,1,0.1,100,8,4,208.667185299303
3,1,0.1,100,8,8,219.73258585494102
3,1,0.1,200,2,2,170.20106216395084
3,1,0.1,200,2,4,189.20235255514754
3,1,0.1,200,2,8,198.66790980178396
3,1,0.1,200,4,2,176.63397382980145
3,1,0.1,200,4,4,196.12073298736476
3,1,0.1,200,4,8,212.83232311625395
3,1,0.1,200,8,2,176.76588915637652
3,1,0.1,200,8,4,193.01420638814457
3,1,0.1,200,8,8,202.5514796718771
3,1,0.1,500,2,2,105.9539431973678
3,1,0.1,500,2,4,164.75089241677577
3,1,0.1,500,2,8,177.46321010524107
3,1,0.1,500,4,2,123.11561729968906
3,1,0.1,500,4,4,177.88841105856343
3,1,0.1,500,4,8,200.08743981094585
3,1,0.1,500,8,2,100.9133227797352
3,1,0.1,500,8,4,102.26169459612501
3,1,0.1,500,8,8,117.10279230165159
3,1,1.0,50,2,2,180.64022451474654
3,1,1.0,50,2,4,177.72071400753322
3,1,1.0,50,2,8,177.20578030271153
3,1,1.0,50,4,2,171.16217143325957
3,1,1.0,50,4,4,163.1653796850824
3,1,1.0,50,4,8,154.8503171203736
3,1,1.0,50,8,2,168.42936054443774
3,1,1.0,50,8,4,156.39361456594688
3,1,1.0,50,8,8,160.3423211214898
3,1,1.0,100,2,2,149.3494058812383
3,1,1.0,100,2,4,144.3997375565149
3,1,1.0,100,2,8,144.26276998340109
3,1,1.0,100,4,2,137.76396737015963
3,1,1.0,100,4,4,117.06566052261522
3,1,1.0,100,4,8,122.07315346694081
3,1,1.0,100,8,2,133.14681724901456
3,1,1.0,100,8,4,108.54879502058576
3,1,1.0,100,8,8,142.626512671564
3,1,1.0,200,2,2,92.21275032405583
3,1,1.0,200,2,4,90.80078326656268
3,1,1.0,200,2,8,98.60356251391626
3,1,1.0,200,4,2,72.92531334172497
3,1,1.0,200,4,4,71.48569860348209
3,1,1.0,200,4,8,98.78589109230198
3,1,1.0,200,8,2,64.05056338870219
3,1,1.0,200,8,4,61.21043182923708
3,1,1.0,200,8,8,118.95339705630155
3,1,1.0,500,2,2,15.535050048158174
3,1,1.0,500,2,4,32.499944950937454
3,1,1.0,500,2,8,48.24366461712561
3,1,1.0,500,4,2,16.28157930535345
3,1,1.0,500,4,4,45.42413309768037
3,1,1.0,500,4,8,84.43638035210493
3,1,1.0,500,8,2,16.694593886251187
3,1,1.0,500,8,4,37.64808179976643
3,1,1.0,500,8,8,96.92696588513562
3,1,10.0,50,2,2,187.184138838152
3,1,10.0,50,2,4,183.2336870767557
3,1,10.0,50,2,8,181.72621288768576
3,1,10.0,50,4,2,185.0076397014304
3,1,10.0,50,4,4,170.05034101901228
3,1,10.0,50,4,8,150.54326983471992
3,1,10.0,50,8,2,185.15138392496513
3,1,10.0,50,8,4,161.41628629015665
3,1,10.0,50,8,8,129.4107483793833
3,1,10.0,100,2,2,161.17400397976223
3,1,10.0,100,2,4,154.9324462361855
3,1,10.0,100,2,8,152.07434793483313
3,1,10.0,100,4,2,157.91069562320916
3,1,10.0,100,4,4,126.95905366264859
3,1,10.0,100,4,8,105.1230507759519
3,1,10.0,100,8,2,157.50932971024372
3,1,10.0,100,8,4,113.89235239319093
3,1,10.0,100,8,8,95.93598977555978
3,1,10.0,200,2,2,110.21500002065609
3,1,10.0,200,2,4,106.63750555261792
3,1,10.0,200,2,8,108.35287918609953
3,1,10.0,200,4,2,104.56628400177068
3,1,10.0,200,4,4,70.38744755050122
3,1,10.0,200,4,8,76.32948525348039
3,1,10.0,200,8,2,103.87064746317385
3,1,10.0,200,8,4,60.558248207274275
3,1,10.0,200,8,8,71.63533794899278
3,1,10.0,500,2,2,27.906982822343622
3,1,10.0,500,2,4,44.78167460334127
3,1,10.0,500,2,8,55.694509662305656
3,1,10.0,500,4,2,30.9504117281987
3,1,10.0,500,4,4,44.61782967371318
3,1,10.0,500,4,8,61.1483407731983
3,1,10.0,500,8,2,34.22571409941996
3,1,10.0,500,8,4,39.58527450352632
3,1,10.0,500,8,8,54.82984641137632
3,2,0.01,50,2,2,178.5010343569751
3,2,0.01,50,2,4,196.47219135467495
3,2,0.01,50,2,8,205.6641475434594
3,2,0.01,50,4,2,179.1789861279057
3,2,0.01,50,4,4,215.58761052254727
3,2,0.01,50,4,8,229.62757745001258
3,2,0.01,50,8,2,177.6473898900153
3,2,0.01,50,8,4,221.9258020315818
3,2,0.01,50,8,8,237.41205049443195
3,2,0.01,100,2,2,171.2636130943625
3,2,0.01,100,2,4,201.3876931507377
3,2,0.01,100,2,8,212.05821985972838
3,2,0.01,100,4,2,185.21430264934668
3,2,0.01,100,4,4,222.32271038778
3,2,0.01,100,4,8,232.03530012609752
3,2,0.01,100,8,2,187.52982897697643
3,2,0.01,100,8,4,228.29401801380752
3,2,0.01,100,8,8,240.8362988519298
3,2,0.01,200,2,2,171.8338309736227
3,2,0.01,200,2,4,205.83242022148357
3,2,0.01,200,2,8,216.56516769549592
3,2,0.01,200,4,2,186.7994633117579
3,2,0.01,200,4,4,219.97022793199227
3,2,0.01,200,4,8,233.37635966284418
3,2,0.01,200,8,2,190.557332900606
3,2,0.01,200,8,4,227.5112522738026
3,2,0.01,200,8,8,242.10466659315273
3,2,0.01,500,2,2,154.09603744600727
3,2,0.01,500,2,4,191.74120003253603
3,2,0.01,500,2,8,205.27598383143575
3,2,0.01,500,4,2,165.6008467772391
3,2,0.01,500,4,4,215.1963621204293
3,2,0.01,500,4,8,232.76414403337364
3,2,0.01,500,8,2,162.49714729739492
3,2,0.01,500,8,4,213.5752628432412
3,2,0.01,500,8,8,232.90576804042234
3,2,0.1,50,2,2,168.54129088383087
3,2,0.1,50,2,4,180.35461375080592
3,2,0.1,50,2,8,187.9637165768693
3,2,0.1,50,4,2,168.647542194696
3,2,0.1,50,4,4,195.31858535441802
3,2,0.1,50,4,8,210.30789632080584
3,2,0.1,50,8,2,166.0260096361468
3,2,0.1,50,8,4,201.59598172096293
3,2,0.1,50,8,8,222.74562764612807
3,2,0.1,100,2,2,147.5591428989616
3,2,0.1,100,2,4,170.89481628975963
3,2,0.1,100,2,8,181.95212071863517
3,2,0.1,100,4,2,156.79062010677424
3,2,0.1,100,4,4,187.76272118313307
3,2,0.1,100,4,8,204.9353942669842
3,2,0.1,100,8,2,158.97069152282324
3,2,0.1,100,8,4,195.930121693871
3,2,0.1,100,8,8,221.02011056597806
3,2,0.1,200,2,2,123.86604612384596
3,2,0.1,200,2,4,156.33550649866334
3,2,0.1,200,2,8,170.87308784090288
3,2,0.1,200,4,2,137.71304289381942
3,2,0.1,200,4,4,177.1340920773873
3,2,0.1,200,4,8,202.11197729392887
3,2,0.1,200,8,2,137.15676516133902
3,2,0.1,200,8,4,183.6813509010189
3,2,0.1,200,8,8,207.32530073978734
3,2,0.1,500,2,2,32.727908946606014
3,2,0.1,500,2,4,109.07927195830274
3,2,0.1,500,2,8,140.20778798662815
3,2,0.1,500,4,2,60.46155493066473
3,2,0.1,500,4,4,161.8643614112018
3,2,0.1,500,4,8,195.50204326215552
3,2,0.1,500,8,2,34.897827826290396
3,2,0.1,500,8,4,95.0962398728344
3,2,0.1,500,8,8,137.70238594143393
3,2,1.0,50,2,2,147.9029054729036
3,2,1.0,50,2,4,148.81052994335275
3,2,1.0,50,2,8,152.806938959516
3,2,1.0,50,4,2,143.4589632219721
3,2,1.0,50,4,4,157.01375755241952
3,2,1.0,50,4,8,168.92433652071458
3,2,1.0,50,8,2,141.1372413428145
3,2,1.0,50,8,4,158.48012266459526
3,2,1.0,50,8,8,174.5573471297648
3,2,1.0,100,2,2,94.33455988981828
3,2,1.0,100,2,4,98.86863657154309
3,2,1.0,100,2,8,108.80285331827356
3,2,1.0,100,4,2,89.1220461876224
3,2,1.0,100,4,4,114.17269778134637
3,2,1.0,100,4,8,148.77817836540092
3,2,1.0,100,8,2,82.5924860799483
3,2,1.0,100,8,4,120.24829163795094
3,2,1.0,100,8,8,144.94522089953497
3,2,1.0,200,2,2,22.76178528419356
3,2,1.0,200,2,4,32.021447325763866
3,2,1.0,200,2,8,46.15913976095828
3,2,1.0,200,4,2,18.593820267231987
3,2,1.0,200,4,4,55.83793790059298
3,2,1.0,200,4,8,132.0036857986269
3,2,1.0,200,8,2,16.97913257930899
3,2,1.0,200,8,4,51.331876453351754
3,2,1.0,200,8,8,88.90892018899095
3,2,1.0,500,2,2,12.556442850169013
3,2,1.0,500,2,4,18.627984339082673
3,2,1.0,500,2,8,29.235315663522446
3,2,1.0,500,4,2,13.268383013501259
3,2,1.0,500,4,4,40.00405925180986
3,2,1.0,500,4,8,114.93378688504446
3,2,1.0,500,8,2,13.276876146747188
3,2,1.0,500,8,4,37.37859212396746
3,2,1.0,500,8,8,69.44262632439874
3,2,10.0,50,2,2,142.0948273664261
3,2,10.0,50,2,4,125.58336925105286
3,2,10.0,50,2,8,119.95497329279758
3,2,10.0,50,4,2,133.2461108558033
3,2,10.0,50,4,4,103.60996760355783
3,2,10.0,50,4,8,95.70720146372383
3,2,10.0,50,8,2,129.75860750904647
3,2,10.0,50,8,4,90.56909427368109
3,2,10.0,50,8,8,80.66179050598763
3,2,10.0,100,2,2,73.84371828134238
3,2,10.0,100,2,4,52.38980450486859
3,2,10.0,100,2,8,50.88257874221793
3,2,10.0,100,4,2,40.47961350667343
3,2,10.0,100,4,4,28.334198979636373
3,2,10.0,100,4,8,48.996113759288946
3,2,10.0,100,8,2,25.501859185752156
3,2,10.0,100,8,4,25.506495751690508
3,2,10.0,100,8,8,59.65367262374732
3,2,10.0,200,2,2,22.86475288716378
3,2,10.0,200,2,4,21.850307544490498
3,2,10.0,200,2,8,23.141583986264003
3,2,10.0,200,4,2,18.78050405636345
3,2,10.0,200,4,4,21.228808888224137
3,2,10.0,200,4,8,33.590510154454684
3,2,10.0,200,8,2,18.423885478417038
3,2,10.0,200,8,4,21.925787252387607
3,2,10.0,200,8,8,50.09005066841473
3,2,10.0,500,2,2,16.507386837123242
3,2,10.0,500,2,4,18.551326792686364
3,2,10.0,500,2,8,19.519535744883914
3,2,10.0,500,4,2,16.81350920530497
3,2,10.0,500,4,4,20.413509929315865
3,2,10.0,500,4,8,27.95345982137287
3,2,10.0,500,8,2,17.0151329004398
3,2,10.0,500,8,4,21.17949460011058
3,2,10.0,500,8,8,45.63679778270087
3,4,0.01,50,2,2,81.08572864294237
3,4,0.01,50,2,4,102.88074252114271
3,4,0.01,50,2,8,117.23368813080762
3,4,0.01,50,4,2,81.00169043484217
3,4,0.01,50,4,4,138.27078408156143
3,4,0.01,50,4,8,170.27723535379067
3,4,0.01,50,8,2,76.56065410023679
3,4,0.01,50,8,4,152.78776694006618
3,4,0.01,50,8,8,192.03080135879688
3,4,0.01,100,2,2,77.93363760743841
3,4,0.01,100,2,4,118.07368711072397
3,4,0.01,100,2,8,134.72662881223
3,4,0.01,100,4,2,96.23501196748171
3,4,0.01,100,4,4,158.11132529011817
3,4,0.01,100,4,8,175.98263598530102
3,4,0.01,100,8,2,94.04243394107407
3,4,0.01,100,8,4,170.358956995716
3,4,0.01,100,8,8,199.60464884976437
3,4,0.01,200,2,2,97.92365397311463
3,4,0.01,200,2,4,141.67194670467848
3,4,0.01,200,2,8,155.65217087184857
3,4,0.01,200,4,2,114.61646727374082
3,4,0.01,200,4,4,158.92223154908817
3,4,0.01,200,4,8,184.23020241740377
3,4,0.01,200,8,2,109.82571416735976
3,4,0.01,200,8,4,174.6556593154144
3,4,0.01,200,8,8,211.08140383969413
3,4,0.01,500,2,2,71.4659527630283
3,4,0.01,500,2,4,131.15741028816686
3,4,0.01,500,2,8,149.41043153267864
3,4,0.01,500,4,2,79.63197159601509
3,4,0.01,500,4,4,164.13778637878568
3,4,0.01,500,4,8,189.82422261846958
3,4,0.01,500,8,2,58.47932851361514
3,4,0.01,500,8,4,168.41434451236782
3,4,0.01,500,8,8,213.3557826250632
3,4,0.1,50,2,2,70.55293548338202
3,4,0.1,50,2,4,80.64196440366567
3,4,0.1,50,2,8,90.71351453369655
3,4,0.1,50,4,2,68.80512635294748
3,4,0.1,50,4,4,98.22249736670635
3,4,0.1,50,4,8,131.28476533675789
3,4,0.1,50,8,2,65.11495958714966
3,4,0.1,50,8,4,108.65862936201967
3,4,0.1,50,8,8,161.92187475263182
3,4,0.1,100,2,2,53.859791319421944
3,4,0.1,100,2,4,70.2239132431426
3,4,0.1,100,2,8,81.09161910416098
3,4,0.1,100,4,2,57.29514378578979
3,4,0.1,100,4,4,92.26599813542511
3,4,0.1,100,4,8,126.60107450405891
3,4,0.1,100,8,2,51.85289313577684
3,4,0.1,100,8,4,103.54394998674438
3,4,0.1,100,8,8,162.27100801754386
3,4,0.1,200,2,2,41.384571962003804
3,4,0.1,200,2,4,51.17171912249636
3,4,0.1,200,2,8,67.75356759112898
3,4,0.1,200,4,2,33.505563074779204
3,4,0.1,200,4,4,86.04631472048956
3,4,0.1,200,4,8,125.67913619049936
3,4,0.1,200,8,2,25.46731821727949
3,4,0.1,200,8,4,91.46033456013356
3,4,0.1,200,8,8,153.26503913853756
3,4,0.1,500,2,2,9.79022604442699
3,4,0.1,500,2,4,15.935459260621384
3,4,0.1,500,2,8,36.31172103177638
3,4,0.1,500,4,2,10.49942777981797
3,4,0.1,500,4,4,78.25281190542584
3,4,0.1,500,4,8,121.3093970883127
3,4,0.1,500,8,2,10.197373175368957
3,4,0.1,500,8,4,18.749741514331554
3,4,0.1,500,8,8,108.76809219172836
3,4,1.0,50,2,2,57.34698640177385
3,4,1.0,50,2,4,59.207841449209305
3,4,1.0,50,2,8,59.84315886442087
3,4,1.0,50,4,2,52.72208468614993
3,4,1.0,50,4,4,54.89878034504977
3,4,1.0,50,4,8,73.33466193411688
3,4,1.0,50,8,2,47.239694026437405
3,4,1.0,50,8,4,47.779767449421016
3,4,1.0,50,8,8,95.88881845374655
3,4,1.0,100,2,2,32.55477778562069
3,4,1.0,100,2,4,29.145303419166247
3,4,1.0,100,2,8,29.836098917494258
3,4,1.0,100,4,2,24.54535393036023
3,4,1.0,100,4,4,21.48648036559214
3,4,1.0,100,4,8,54.50918774635235
3,4,1.0,100,8,2,20.592476557951812
3,4,1.0,100,8,4,21.22317975509882
3,4,1.0,100,8,8,58.73003356589682
3,4,1.0,200,2,2,17.477447691980878
3,4,1.0,200,2,4,17.316644826562577
3,4,1.0,200,2,8,18.24509343071869
3,4,1.0,200,4,2,14.890152082108507
3,4,1.0,200,4,4,17.914704196115718
3,4,1.0,200,4,8,49.54817325523624
3,4,1.0,200,8,2,13.945507811132284
3,4,1.0,200,8,4,17.622580504226097
3,4,1.0,200,8,8,30.596690456459957
3,4,1.0,500,2,2,11.56008869493507
3,4,1.0,500,2,4,14.053085498783988
3,4,1.0,500,2,8,15.507888755322593
3,4,1.0,500,4,2,12.065686373293953
3,4,1.0,500,4,4,16.676260717222824
3,4,1.0,500,4,8,45.97589902180312
3,4,1.0,500,8,2,12.066541716067437
3,4,1.0,500,8,4,16.6390498172462
3,4,1.0,500,8,8,24.784916148364218
3,4,10.0,50,2,2,64.72942042927704
3,4,10.0,50,2,4,48.713244936452035
3,4,10.0,50,2,8,44.30574959154733
3,4,10.0,50,4,2,51.95810981871683
3,4,10.0,50,4,4,33.109108103333035
3,4,10.0,50,4,8,32.15977217028942
3,4,10.0,50,8,2,41.838268647485755
3,4,10.0,50,8,4,25.116202792833015
3,4,10.0,50,8,8,28.309762515005417
3,4,10.0,100,2,2,32.7717996508577
3,4,10.0,100,2,4,27.407119858964077
3,4,10.0,100,2,8,26.318276611650944
3,4,10.0,100,4,2,23.44142382518921
3,4,10.0,100,4,4,21.314651693871394
3,4,10.0,100,4,8,23.296754239317508
3,4,10.0,100,8,2,20.507230460490465
3,4,10.0,100,8,4,20.746340601319243
3,4,10.0,100,8,8,24.800235282643246
3,4,10.0,200,2,2,18.783772989366764
3,4,10.0,200,2,4,19.143225469075563
3,4,10.0,200,2,8,19.853833233440824
3,4,10.0,200,4,2,16.85154042885811
3,4,10.0,200,4,4,19.542456257802773
3,4,10.0,200,4,8,21.604277808830204
3,4,10.0,200,8,2,16.45347973041745
3,4,10.0,200,8,4,19.90498211474407
3,4,10.0,200,8,8,23.8351572134708
3,4,10.0,500,2,2,14.611456966456739
3,4,10.0,500,2,4,16.789568041844863
3,4,10.0,500,2,8,17.926230795089044
3,4,10.0,500,4,2,14.69872280463178
3,4,10.0,500,4,4,19.045022024721295
3,4,10.0,500,4,8,21.138434658219246
3,4,10.0,500,8,2,14.720743291374152
3,4,10.0,500,8,4,19.555061364190994
3,4,10.0,500,8,8,23.431537408864525
4,1,0.01,50,2,2,204.44775683039356
4,1,0.01,50,2,4,220.50626886846217
4,1,0.01,50,2,8,227.694214053015
4,1,0.01,50,4,2,206.66197693436183
4,1,0.01,50,4,4,233.77653199437262
4,1,0.01,50,4,8,239.744955135089
4,1,0.01,50,8,2,204.89539004344013
4,1,0.01,50,8,4,239.02599625082104
4,1,0.01,50,8,8,245.6001668165305
4,1,0.01,100,2,2,205.60023086846596
4,1,0.01,100,2,4,225.50317240173058
4,1,0.01,100,2,8,232.15961874811586
4,1,0.01,100,4,2,213.94025646933605
4,1,0.01,100,4,4,236.95793944768187
4,1,0.01,100,4,8,242.43054970487177
4,1,0.01,100,8,2,215.67639495019986
4,1,0.01,100,8,4,241.92756609969464
4,1,0.01,100,8,8,246.77289362238292
4,1,0.01,200,2,2,206.65801856292086
4,1,0.01,200,2,4,227.93917974925768
4,1,0.01,200,2,8,234.23714618571657
4,1,0.01,200,4,2,214.31967745576904
4,1,0.01,200,4,4,236.27247528060866
4,1,0.01,200,4,8,243.89634733948853
4,1,0.01,200,8,2,216.86482273814616
4,1,0.01,200,8,4,239.22841549313893
4,1,0.01,200,8,8,244.88367914511068
4,1,0.01,500,2,2,196.3402162045962
4,1,0.01,500,2,4,220.48065085081086
4,1,0.01,500,2,8,228.46869545989284
4,1,0.01,500,4,2,202.2260721431724
4,1,0.01,500,4,4,233.27325531226663
4,1,0.01,500,4,8,242.93567319378937
4,1,0.01,500,8,2,199.81794764276003
4,1,0.01,500,8,4,216.52809681401604
4,1,0.01,500,8,8,225.74287694801654
4,1,0.1,50,2,2,191.73529871718958
4,1,0.1,50,2,4,202.54209175162043
4,1,0.1,50,2,8,207.54109860352506
4,1,0.1,50,4,2,191.85477501457277
4,1,0.1,50,4,4,209.90936904868374
4,1,0.1,50,4,8,214.43915271928216
4,1,0.1,50,8,2,190.38437699125907
4,1,0.1,50,8,4,213.89626114276348
4,1,0.1,50,8,8,222.03841865880813
4,1,0.1,100,2,2,182.24751093751576
4,1,0.1,100,2,4,197.7760132222748
4,1,0.1,100,2,8,205.03020124569835
4,1,0.1,100,4,2,188.97333747262658
4,1,0.1,100,4,4,204.48521195458505
4,1,0.1,100,4,8,213.77988338270637
4,1,0.1,100,8,2,190.02795137297312
4,1,0.1,100,8,4,208.86135481821194
4,1,0.1,100,8,8,219.6747455220796
4,1,0.1,200,2,2,169.77652877009214
4,1,0.1,200,2,4,189.3663817606961
4,1,0.1,200,2,8,198.67249696718963
4,1,0.1,200,4,2,176.819724762263
4,1,0.1,200,4,4,196.00521790117867
4,1,0.1,200,4,8,212.7430372163404
4,1,0.1,200,8,2,176.6985603381814
4,1,0.1,200,8,4,193.32830857401004
4,1,0.1,200,8,8,201.54830178577112
4,1,0.1,500,2,2,105.04319742901413
4,1,0.1,500,2,4,164.14784005097997
4,1,0.1,500,2,8,177.96412288555192
4,1,0.1,500,4,2,123.0859042764157
4,1,0.1,500,4,4,178.3252168299775
4,1,0.1,500,4,8,199.2970313418144
4,1,0.1,500,8,2,100.82161715408648
4,1,0.1,500,8,4,102.77265205271648
4,1,0.1,500,8,8,116.03233624973906
4,1,1.0,50,2,2,180.19573827693642
4,1,1.0,50,2,4,178.00205714933676
4,1,1.0,50,2,8,177.24181387954366
4,1,1.0,50,4,2,170.968465384719
4,1,1.0,50,4,4,162.7418856612267
4,1,1.0,50,4,8,155.70120129964033
4,1,1.0,50,8,2,168.66784608878402
4,1,1.0,50,8,4,156.47913743165566
4,1,1.0,50,8,8,160.1045557054183
4,1,1.0,100,2,2,149.12627217852503
4,1,1.0,100,2,4,144.67887440752745
4,1,1.0,100,2,8,144.17959914368822
4,1,1.0,100,4,2,138.24241796745412
4,1,1.0,100,4,4,117.44194763759195
4,1,1.0,100,4,8,121.8893210110635
4,1,1.0,100,8,2,133.2996819580359
4,1,1.0,100,8,4,109.37252733323854
4,1,1.0,100,8,8,141.97346369521216
4,1,1.0,200,2,2,92.06139526947439
4,1,1.0,200,2,4,91.10834046340571
4,1,1.0,200,2,8,98.65654284071576
4,1,1.0,200,4,2,72.69575124338651
4,1,1.0,200,4,4,71.39174406260358
4,1,1.0,200,4,8,99.87059238528964
4,1,1.0,200,8,2,63.75640585635083
4,1,1.0,200,8,4,62.32216248737901
4,1,1.0,200,8,8,119.37569869071648
4,1,1.0,500,2,2,15.576535433648994
4,1,1.0,500,2,4,32.75972702359781
4,1,1.0,500,2,8,47.63709219660661
4,1,1.0,500,4,2,16.297325003711848
4,1,1.0,500,4,4,45.615498345080255
4,1,1.0,500,4,8,84.32839225598052
4,1,1.0,500,8,2,16.648582081947865
4,1,1.0,500,8,4,37.89103797294278
4,1,1.0,500,8,8,98.06873725228303
4,1,10.0,50,2,2,187.23055603365307
4,1,10.0,50,2,4,183.60028547626317
4,1,10.0,50,2,8,181.59886742797448
4,1,10.0,50,4,2,184.739211215245
4,1,10.0,50,4,4,170.39287196325864
4,1,10.0,50,4,8,150.3286884940815
4,1,10.0,50,8,2,185.26768662504927
4,1,10.0,50,8,4,161.21021603237293
4,1,10.0,50,8,8,129.61704226045333
4,1,10.0,100,2,2,160.90773919639378
4,1,10.0,100,2,4,154.9123840533521
4,1,10.0,100,2,8,151.87972380901599
4,1,10.0,100,4,2,157.75942099319892
4,1,10.0,100,4,4,126.90738868155563
4,1,10.0,100,4,8,104.65994034756521
4,1,10.0,100,8,2,157.2650390977932
4,1,10.0,100,8,4,113.42384571465949
4,1,10.0,100,8,8,95.76974871285906
4,1,10.0,200,2,2,110.23772493567218
4,1,10.0,200,2,4,107.01300162353868
4,1,10.0,200,2,8,108.427098547655
4,1,10.0,200,4,2,104.8466292734937
4,1,10.0,200,4,4,70.24513352666993
4,1,10.0,200,4,8,76.4210796045729
4,1,10.0,200,8,2,103.81716574071604
4,1,10.0,200,8,4,60.583352482026164
4,1,10.0,200,8,8,71.42347575621842
4,1,10.0,500,2,2,28.187917499030128
4,1,10.0,500,2,4,44.54489271556298
4,1,10.0,500,2,8,55.61235327809538
4,1,10.0,500,4,2,30.915671984633857
4,1,10.0,500,4,4,44.54591161461564
4,1,10.0,500,4,8,61.12324668070274
4,1,10.0,500,8,2,34.061711573444164
4,1,10.0,500,8,4,39.79105056898223
4,1,10.0,500,8,8,55.00557992546767
4,2,0.01,50,2,2,178.552068398277
4,2,0.01,50,2,4,196.46308523062902
4,2,0.01,50,2,8,205.6463469674507
4,2,0.01,50,4,2,178.6627762759998
4,2,0.01,50,4,4,215.52355936230674
4,2,0.01,50,4,8,229.12681517269615
4,2,0.01,50,8,2,177.69646875353715
4,2,0.01,50,8,4,222.2602335029583
4,2,0.01,50,8,8,237.2181186539479
4,2,0.01,100,2,2,171.57604432275247
4,2,0.01,100,2,4,201.34288105946635
4,2,0.01,100,2,8,212.29936069350939
4,2,0.01,100,4,2,185.19258777582908
4,2,0.01,100,4,4,222.21636390826586
4,2,0.01,100,4,8,232.3038153083404
4,2,0.01,100,8,2,187.338030312777
4,2,0.01,100,8,4,228.33802198714884
4,2,0.01,100,8,8,240.4519247037118
4,2,0.01,200,2,2,171.75456869165106
4,2,0.01,200,2,4,205.8674231167387
4,2,0.01,200,2,8,216.6885790362035
4,2,0.01,200,4,2,187.2119694428899
4,2,0.01,200,4,4,219.9043543371925
4,2,0.01,200,4,8,233.4105749083242
4,2,0.01,200,8,2,190.80296875145547
4,2,0.01,200,8,4,227.10834593695577
4,2,0.01,200,8,8,242.24616269122416
