,repetition,num_cell,cell_size,sparse_freq,alpha,error
945,5,100,2,1,0.001,73.8364178617296
946,5,100,2,2,0.001,1010.5951112793775
947,5,100,2,5,0.001,1395.9578544212638
948,5,100,5,1,0.001,78.19640070700997
949,5,100,5,2,0.001,1094.2255500385324
950,5,100,5,5,0.001,2955.4817882122884
951,5,100,7,1,0.001,95.81463178634377
952,5,100,7,2,0.001,1293.9712123996296
953,5,100,7,5,0.001,3400.4375130070503
954,5,200,2,1,0.001,65.90804124408922
955,5,200,2,2,0.001,377.30505917781414
956,5,200,2,5,0.001,1340.6732367173042
957,5,200,5,1,0.001,77.48598540730443
958,5,200,5,2,0.001,826.9978643034356
959,5,200,5,5,0.001,1832.6318570715562
960,5,200,7,1,0.001,76.71094278311017
961,5,200,7,2,0.001,837.3407195046856
962,5,200,7,5,0.001,2314.99767396794
963,5,500,2,1,0.001,68.6188774165209
964,5,500,2,2,0.001,474.98642769101787
965,5,500,2,5,0.001,643.5028603394335
966,5,500,5,1,0.001,101.47546283891202
967,5,500,5,2,0.001,348.32940806767925
968,5,500,5,5,0.001,536.863684398772
969,5,500,7,1,0.001,116.6319709118655
970,5,500,7,2,0.001,341.8268984752613
971,5,500,7,5,0.001,797.9696163147262
972,5,100,2,1,0.01,63.85059586778622
973,5,100,2,2,0.01,182.82214828386
974,5,100,2,5,0.01,298.8364767533681
975,5,100,5,1,0.01,65.28939013273082
976,5,100,5,2,0.01,342.3899849937385
977,5,100,5,5,0.01,730.7715262262229
978,5,100,7,1,0.01,79.04485278346449
979,5,100,7,2,0.01,283.1585299072511
980,5,100,7,5,0.01,690.6598866421465
981,5,200,2,1,0.01,59.76734936015543
982,5,200,2,2,0.01,89.94754645838573
983,5,200,2,5,0.01,212.62501199667196
984,5,200,5,1,0.01,64.86875858007701
985,5,200,5,2,0.01,62.05191162165488
986,5,200,5,5,0.01,17.982559144430475
987,5,200,7,1,0.01,54.5019890713938
988,5,200,7,2,0.01,106.97577832536089
989,5,200,7,5,0.01,472.23907737057306
990,5,500,2,1,0.01,34.22708459301665
991,5,500,2,2,0.01,8.966891594974635
992,5,500,2,5,0.01,10.498204185623
993,5,500,5,1,0.01,38.64441426049976
994,5,500,5,2,0.01,8.686464427672574
995,5,500,5,5,0.01,14.944658352716937
996,5,500,7,1,0.01,29.05904972559273
997,5,500,7,2,0.01,8.39636696491255
998,5,500,7,5,0.01,12.285672388292847
999,5,100,2,1,0.1,28.742303791162367
1000,5,100,2,2,0.1,30.370783992806683
1001,5,100,2,5,0.1,36.94018377186363
1002,5,100,5,1,0.1,30.79854550807142
1003,5,100,5,2,0.1,33.21328224087016
1004,5,100,5,5,0.1,17.18280395275091
1005,5,100,7,1,0.1,22.96251128658842
1006,5,100,7,2,0.1,23.16373943944278
1007,5,100,7,5,0.1,17.11581705680538
1008,5,200,2,1,0.1,21.389676352526166
1009,5,200,2,2,0.1,21.257675303786616
1010,5,200,2,5,0.1,15.107492429875796
1011,5,200,5,1,0.1,17.67590461934481
1012,5,200,5,2,0.1,14.483617105731403
1013,5,200,5,5,0.1,16.134005597052855
