,repetition,num_cell,cell_size,sparse_freq,alpha,error
340,1,200,7,2,100.0,23.552384995266145
341,1,200,7,5,100.0,26.68955816332033
342,1,500,2,1,100.0,22.465141186573778
343,1,500,2,2,100.0,22.056290546715047
344,1,500,2,5,100.0,23.29340029990264
345,1,500,5,1,100.0,23.084565642607988
346,1,500,5,2,100.0,22.604829795829325
347,1,500,5,5,100.0,25.485337060707295
348,1,500,7,1,100.0,23.706449623263794
349,1,500,7,2,100.0,22.957887658522246
350,1,500,7,5,100.0,26.21605661497271
351,1,100,2,1,1000.0,39.95157728782588
352,1,100,2,2,1000.0,32.90400983174894
353,1,100,2,5,1000.0,29.76518971616259
354,1,100,5,1,1000.0,36.530664922218115
355,1,100,5,2,1000.0,29.816255583776503
356,1,100,5,5,1000.0,30.000049427974112
357,1,100,7,1,1000.0,37.70780253155145
358,1,100,7,2,1000.0,31.544324506576533
359,1,100,7,5,1000.0,30.522529030666853
360,1,200,2,1,1000.0,36.41466423173516
361,1,200,2,2,1000.0,31.349838966580855
362,1,200,2,5,1000.0,28.124977731362772
363,1,200,5,1,1000.0,39.07296114890177
364,1,200,5,2,1000.0,29.92371004789543
365,1,200,5,5,1000.0,29.349022519221457
366,1,200,7,1,1000.0,40.83958594910804
367,1,200,7,2,1000.0,31.24058509099678
368,1,200,7,5,1000.0,30.004795624292395
369,1,500,2,1,1000.0,38.04001308973582
370,1,500,2,2,1000.0,30.787391517383526
371,1,500,2,5,1000.0,27.51976164542901
372,1,500,5,1,1000.0,38.02976079389377
373,1,500,5,2,1000.0,29.671400559644304
374,1,500,5,5,1000.0,29.403405459590576
375,1,500,7,1,1000.0,38.90438801933403
376,1,500,7,2,1000.0,30.205235695664694
377,1,500,7,5,1000.0,30.066720797962173
378,2,100,2,1,0.001,101.54154550282487
379,2,100,2,2,0.001,1373.0055477999522
380,2,100,2,5,0.001,2706.036332453608
381,2,100,5,1,0.001,132.27464623317312
382,2,100,5,2,0.001,1840.1928210546362
383,2,100,5,5,0.001,6514.322510307351
384,2,100,7,1,0.001,126.17149820695529
385,2,100,7,2,0.001,1863.64201489813
386,2,100,7,5,0.001,8253.934408896615
387,2,200,2,1,0.001,119.57217740264191
388,2,200,2,2,0.001,1223.9986923413992
389,2,200,2,5,0.001,2264.281390600436
390,2,200,5,1,0.001,121.37458236961317
391,2,200,5,2,0.001,1943.329140224549
392,2,200,5,5,0.001,5884.5820319561135
393,2,200,7,1,0.001,132.68344095676701
394,2,200,7,2,0.001,1833.2770579628288
395,2,200,7,5,0.001,7931.960187290286
396,2,500,2,1,0.001,116.49229427826043
397,2,500,2,2,0.001,895.7664115054116
398,2,500,2,5,0.001,1031.9819602177122
399,2,500,5,1,0.001,134.6544581137886
400,2,500,5,2,0.001,1095.1051277254132
401,2,500,5,5,0.001,3303.109392164885
402,2,500,7,1,0.001,167.04327413192632
403,2,500,7,2,0.001,1761.778146401897
404,2,500,7,5,0.001,3725.175268822519
405,2,100,2,1,0.01,101.15638345097729
406,2,100,2,2,0.01,467.50791173219307
407,2,100,2,5,0.01,1530.44755979941
408,2,100,5,1,0.01,106.28643216267844
409,2,100,5,2,0.01,325.14948972662444
410,2,100,5,5,0.01,1486.9621609171502
411,2,100,7,1,0.01,109.87566117544097
