,repetition,num_cell,cell_size,sparse_freq,alpha,error
1044,5,500,2,1,1.0,13.35812184416137
1045,5,500,2,2,1.0,15.320138826888696
1046,5,500,2,5,1.0,19.498721789064902
1047,5,500,5,1,1.0,13.491107870705141
1048,5,500,5,2,1.0,17.418636028886436
1049,5,500,5,5,1.0,22.529118786839476
1050,5,500,7,1,1.0,13.439144632599948
1051,5,500,7,2,1.0,17.789946249483037
1052,5,500,7,5,1.0,22.807293478804453
1053,5,100,2,1,10.0,29.769730054788013
1054,5,100,2,2,10.0,25.161349332479134
1055,5,100,2,5,10.0,24.941660739592017
1056,5,100,5,1,10.0,27.470457068182426
1057,5,100,5,2,10.0,23.16630160191802
1058,5,100,5,5,10.0,24.194854011478167
1059,5,100,7,1,10.0,28.63906732443493
1060,5,100,7,2,10.0,24.32922553947194
1061,5,100,7,5,10.0,24.636163268083187
1062,5,200,2,1,10.0,25.04655603144439
1063,5,200,2,2,10.0,21.78864519519384
1064,5,200,2,5,10.0,21.97875662333715
1065,5,200,5,1,10.0,23.1952242353172
1066,5,200,5,2,10.0,20.821392072038666
1067,5,200,5,5,10.0,23.928892658729225
1068,5,200,7,1,10.0,21.147555169455927
1069,5,200,7,2,10.0,20.534224415364342
1070,5,200,7,5,10.0,24.559725905616585
1071,5,500,2,1,10.0,16.827948595087065
1072,5,500,2,2,10.0,18.900312538138184
1073,5,500,2,5,10.0,21.09177545479511
1074,5,500,5,1,10.0,15.952699156425671
1075,5,500,5,2,10.0,19.93731832890091
1076,5,500,5,5,10.0,23.672304481088187
1077,5,500,7,1,10.0,16.24111524428435
1078,5,500,7,2,10.0,19.882435769287447
1079,5,500,7,5,10.0,24.324149752873048
1080,5,100,2,1,100.0,28.61052381916216
1081,5,100,2,2,100.0,26.84404196360825
1082,5,100,2,5,100.0,26.441159476483435
1083,5,100,5,1,100.0,28.739120166233896
1084,5,100,5,2,100.0,25.154947311234093
1085,5,100,5,5,100.0,26.65962805221341
1086,5,100,7,1,100.0,28.172810940907258
1087,5,100,7,2,100.0,25.021494020344672
1088,5,100,7,5,100.0,26.388313410626083
1089,5,200,2,1,100.0,25.012670034188986
1090,5,200,2,2,100.0,23.364004526029802
1091,5,200,2,5,100.0,24.671351243034085
1092,5,200,5,1,100.0,24.77944757827163
1093,5,200,5,2,100.0,23.199085969766827
1094,5,200,5,5,100.0,25.747464570400705
1095,5,200,7,1,100.0,26.25953628330916
1096,5,200,7,2,100.0,23.68686872591996
1097,5,200,7,5,100.0,26.47173208192784
1098,5,500,2,1,100.0,22.96489652443192
1099,5,500,2,2,100.0,22.519797268482783
1100,5,500,2,5,100.0,23.60031759218445
1101,5,500,5,1,100.0,23.129606494222383
1102,5,500,5,2,100.0,22.919845528437783
1103,5,500,5,5,100.0,25.56824021861536
1104,5,500,7,1,100.0,23.526976104234837
1105,5,500,7,2,100.0,23.1637946251846
1106,5,500,7,5,100.0,26.365826593312605
1107,5,100,2,1,1000.0,37.8800827663042
1108,5,100,2,2,1000.0,29.874781333133193
1109,5,100,2,5,1000.0,30.40041657073995
1110,5,100,5,1,1000.0,34.86248782399059
1111,5,100,5,2,1000.0,30.814327876001144
1112,5,100,5,5,1000.0,30.5123463758216
1113,5,100,7,1,1000.0,37.28634922276428
1114,5,100,7,2,1000.0,30.61429334015396
1115,5,100,7,5,1000.0,29.75354572579397
1116,5,200,2,1,1000.0,35.5840846413357
1117,5,200,2,2,1000.0,32.69618062275878
1118,5,200,2,5,1000.0,29.873937272142474
1119,5,200,5,1,1000.0,41.0319396114777
1120,5,200,5,2,1000.0,29.92323824993857
1121,5,200,5,5,1000.0,29.348875295436578
1122,5,200,7,1,1000.0,39.30424179476338
1123,5,200,7,2,1000.0,30.50151761962509
1124,5,200,7,5,1000.0,29.86440817478005
1125,5,500,2,1,1000.0,37.15226733792743
1126,5,500,2,2,1000.0,29.896658434154354
1127,5,500,2,5,1000.0,29.696720952774402
1128,5,500,5,1,1000.0,36.07879903612594
1129,5,500,5,2,1000.0,30.182223151563985
1130,5,500,5,5,1000.0,29.308079137055447
1131,5,500,7,1,1000.0,40.20529996621537
1132,5,500,7,2,1000.0,31.114387938038185
1133,5,500,7,5,1000.0,29.715352019113148
1134,6,100,2,1,0.001,101.28833300839669
1135,6,100,2,2,0.001,1528.756294020698
1136,6,100,2,5,0.001,2548.7206993021196
1137,6,100,5,1,0.001,129.33769301261682
1138,6,100,5,2,0.001,3170.381819580013
1139,6,100,5,5,0.001,8137.919047372231
1140,6,100,7,1,0.001,142.679674504294
1141,6,100,7,2,0.001,1704.9482742649764
1142,6,100,7,5,0.001,5115.612402753401
1143,6,200,2,1,0.001,127.40704625237848
1144,6,200,2,2,0.001,1023.641915998033
1145,6,200,2,5,0.001,2143.031204966212
1146,6,200,5,1,0.001,112.2559894548271
1147,6,200,5,2,0.001,2348.161923779691
1148,6,200,5,5,0.001,4204.715268054081
1149,6,200,7,1,0.001,118.17722183905296
1150,6,200,7,2,0.001,1419.6612131187817
1151,6,200,7,5,0.001,8575.760158175939
1152,6,500,2,1,0.001,134.81813006958248
1153,6,500,2,2,0.001,651.3087660083071
1154,6,500,2,5,0.001,1790.9104785676107
1155,6,500,5,1,0.001,133.00322085582403
1156,6,500,5,2,0.001,1428.423613797594
1157,6,500,5,5,0.001,3520.5231568420977
1158,6,500,7,1,0.001,158.24910991702507
1159,6,500,7,2,0.001,2359.762151778758
1160,6,500,7,5,0.001,4149.558180901565
1161,6,100,2,1,0.01,91.43871616942855
1162,6,100,2,2,0.01,409.84099569784695
1163,6,100,2,5,0.01,1204.8443743697344
1164,6,100,5,1,0.01,122.02800011322338
1165,6,100,5,2,0.01,556.370320497626
1166,6,100,5,5,0.01,1295.9445685529577
1167,6,100,7,1,0.01,119.92006838572632
1168,6,100,7,2,0.01,617.8496430518778
1169,6,100,7,5,0.01,2022.092040860805
1170,6,200,2,1,0.01,80.47946025607894
1171,6,200,2,2,0.01,185.9125061857055
1172,6,200,2,5,0.01,755.9387742221747
1173,6,200,5,1,0.01,100.94747670208726
1174,6,200,5,2,0.01,314.4959236054703
1175,6,200,5,5,0.01,764.5899796828577
1176,6,200,7,1,0.01,106.7908901641341
1177,6,200,7,2,0.01,466.1118918415149
1178,6,200,7,5,0.01,1114.3499729731723
1179,6,500,2,1,0.01,60.048347581800414
1180,6,500,2,2,0.01,20.736759113564002
1181,6,500,2,5,0.01,15.367415672547793
1182,6,500,5,1,0.01,64.48455110357482
1183,6,500,5,2,0.01,12.598181258061572
1184,6,500,5,5,0.01,20.4194146017363
1185,6,500,7,1,0.01,53.541862829075825
1186,6,500,7,2,0.01,12.503190864072875
1187,6,500,7,5,0.01,18.8484753257187
1188,6,100,2,1,0.1,56.33653035960404
1189,6,100,2,2,0.1,61.8641852990179
1190,6,100,2,5,0.1,100.53114786678515
1191,6,100,5,1,0.1,51.11243297860947
1192,6,100,5,2,0.1,80.15117360996791
1193,6,100,5,5,0.1,93.45662544022208
1194,6,100,7,1,0.1,43.324376763639286
1195,6,100,7,2,0.1,88.62210628486251
1196,6,100,7,5,0.1,22.669687279350423
1197,6,200,2,1,0.1,36.20248464938472
1198,6,200,2,2,0.1,52.361718989051596
1199,6,200,2,5,0.1,54.72732175001315
1200,6,200,5,1,0.1,34.31376005769439
1201,6,200,5,2,0.1,33.6634936103093
1202,6,200,5,5,0.1,21.617218143953934
1203,6,200,7,1,0.1,32.022117537602796
1204,6,200,7,2,0.1,34.44780397634178
1205,6,200,7,5,0.1,21.78744863145447
1206,6,500,2,1,0.1,18.47539918938161
1207,6,500,2,2,0.1,13.288689811819925
1208,6,500,2,5,0.1,18.204028234177642
1209,6,500,5,1,0.1,15.139950484378266
1210,6,500,5,2,0.1,14.684269413475418
1211,6,500,5,5,0.1,21.317913278935368
1212,6,500,7,1,0.1,15.429393317441894
1213,6,500,7,2,0.1,14.91588519397888
1214,6,500,7,5,0.1,21.332162224109858
1215,6,100,2,1,1.0,32.635057706938625
1216,6,100,2,2,1.0,30.322755556580663
1217,6,100,2,5,1.0,24.66377326852632
1218,6,100,5,1,1.0,30.89929423923601
1219,6,100,5,2,1.0,25.34060560920052
1220,6,100,5,5,1.0,23.304961146203592
1221,6,100,7,1,1.0,28.232207153587247
1222,6,100,7,2,1.0,23.920601746574757
1223,6,100,7,5,1.0,23.124666154223465
1224,6,200,2,1,1.0,24.606580044060074
1225,6,200,2,2,1.0,20.532806432542703
1226,6,200,2,5,1.0,20.62908382376494
1227,6,200,5,1,1.0,24.19001762706132
1228,6,200,5,2,1.0,19.548602418779254
1229,6,200,5,5,1.0,22.618899139218623
1230,6,200,7,1,1.0,23.00049232087779
1231,6,200,7,2,1.0,19.529781217611465
1232,6,200,7,5,1.0,23.033991452869877
1233,6,500,2,1,1.0,13.685603276090871
1234,6,500,2,2,1.0,15.696625625171704
1235,6,500,2,5,1.0,19.751739816266156
1236,6,500,5,1,1.0,14.010808237290535
1237,6,500,5,2,1.0,17.398519388014794
1238,6,500,5,5,1.0,22.430710426976578
1239,6,500,7,1,1.0,13.474611764731073
1240,6,500,7,2,1.0,17.794395041460238
1241,6,500,7,5,1.0,22.848972973556066
1242,6,100,2,1,10.0,33.183976310016405
1243,6,100,2,2,10.0,25.930140764884975
1244,6,100,2,5,10.0,25.759437248407576
1245,6,100,5,1,10.0,29.908264862606977
1246,6,100,5,2,10.0,24.01175502187058
1247,6,100,5,5,10.0,24.50099062470302
