,classical_samp,alpha,repetition,error
473,100,1000.0,16,63.32499941383104
474,200,1000.0,16,59.70318620729529
475,500,1000.0,16,62.77626798855018
476,50,0.001,17,62.43838264474803
477,100,0.001,17,54.130216758513605
478,200,0.001,17,42.69092419928175
479,500,0.001,17,28.923614749436766
480,50,0.01,17,60.46989101967161
481,100,0.01,17,46.47836161981545
482,200,0.01,17,42.343910721441716
483,500,0.01,17,29.247930368029174
484,50,0.1,17,64.00512450865969
485,100,0.1,17,44.22281983960608
486,200,0.1,17,36.91560228740375
487,500,0.1,17,24.03680883561142
488,50,1.0,17,46.447965053467776
489,100,1.0,17,38.167095620268874
490,200,1.0,17,31.90278976486893
491,500,1.0,17,22.61259009641123
492,50,10.0,17,50.31285959381183
493,100,10.0,17,42.43774883664658
494,200,10.0,17,31.9493580792111
495,500,10.0,17,25.278227546382634
496,50,100.0,17,46.188802376472644
497,100,100.0,17,40.34770399030275
498,200,100.0,17,32.64529805499559
499,500,100.0,17,29.957454095026417
500,50,1000.0,17,61.837381239170526
501,100,1000.0,17,64.06399679371545
502,200,1000.0,17,62.742397608738685
503,500,1000.0,17,61.704183143312974
504,50,0.001,18,62.6603011310997
505,100,0.001,18,51.31392715814055
506,200,0.001,18,45.30898805934894
507,500,0.001,18,28.18342155688956
508,50,0.01,18,58.62094814989593
509,100,0.01,18,53.83102246692736
510,200,0.01,18,44.429818373747786
511,500,0.01,18,28.295502951729183
512,50,0.1,18,56.30980625629673
513,100,0.1,18,45.55172466384928
514,200,0.1,18,39.81004129130679
515,500,0.1,18,24.101746621884768
516,50,1.0,18,40.24058642974076
517,100,1.0,18,39.53643466980467
518,200,1.0,18,32.26956980829183
519,500,1.0,18,24.795265798983955
520,50,10.0,18,45.02576191796128
521,100,10.0,18,39.547426223766934
522,200,10.0,18,31.31712615948108
523,500,10.0,18,23.708954188434845
524,50,100.0,18,42.57954159823249
525,100,100.0,18,41.46533985928356
526,200,100.0,18,32.96692989337988
527,500,100.0,18,30.01828834747084
528,50,1000.0,18,64.8030097609214
529,100,1000.0,18,58.12657563047032
530,200,1000.0,18,68.66355307800706
531,500,1000.0,18,64.35595205217216
532,50,0.001,19,59.7408223914705
533,100,0.001,19,46.90736647691506
534,200,0.001,19,42.40869381348318
535,500,0.001,19,30.50248696106259
536,50,0.01,19,71.9005964617633
537,100,0.01,19,53.87027531290141
538,200,0.01,19,44.672866809490266
539,500,0.01,19,31.653883430282512
540,50,0.1,19,58.587830102433664
541,100,0.1,19,49.883690566954115
542,200,0.1,19,38.62678973746187
543,500,0.1,19,26.50065056078247
544,50,1.0,19,47.88661788681238
545,100,1.0,19,39.39660377946689
546,200,1.0,19,29.695420654956546
547,500,1.0,19,22.667776191009217
548,50,10.0,19,54.48333923678218
549,100,10.0,19,37.994758211471726
550,200,10.0,19,33.28630579713537
551,500,10.0,19,22.515181293565075
552,50,100.0,19,52.95986526931754
553,100,100.0,19,38.64143267645849
554,200,100.0,19,31.821932097225616
555,500,100.0,19,29.214751908137384
556,50,1000.0,19,57.96081347534415
557,100,1000.0,19,59.00456719502596
558,200,1000.0,19,66.26090710354924
559,500,1000.0,19,66.50035588501704
