,classical_samp,alpha,repetition,error
267,500,1.0,9,29.273063084468895
268,50,10.0,9,53.76906893179339
269,100,10.0,9,47.190123226839994
270,200,10.0,9,43.06503816452628
271,500,10.0,9,28.96918087884262
272,50,100.0,9,51.943192472091944
273,100,100.0,9,46.916696306194424
274,200,100.0,9,39.90834403031027
275,500,100.0,9,33.991768919663535
276,50,1000.0,9,56.03762254718467
277,100,1000.0,9,57.51051871582242
278,200,1000.0,9,58.711089707393675
279,500,1000.0,9,59.80884628238224
280,50,0.001,10,59.20380689894489
281,100,0.001,10,52.93272754822488
282,200,0.001,10,44.2377295542042
283,500,0.001,10,33.57025679735617
284,50,0.01,10,58.86791602037373
285,100,0.01,10,47.33734250529378
286,200,0.01,10,42.52250410252535
287,500,0.01,10,32.20781608865481
288,50,0.1,10,58.006696521816146
289,100,0.1,10,49.34131980950893
290,200,0.1,10,38.443848206034744
291,500,0.1,10,30.174167482338053
292,50,1.0,10,44.70113486089159
293,100,1.0,10,45.78173324834673
294,200,1.0,10,42.86503237082674
295,500,1.0,10,28.752835073349093
296,50,10.0,10,59.28404532391461
297,100,10.0,10,46.995792457384326
298,200,10.0,10,41.72769124501753
299,500,10.0,10,29.708713439573273
300,50,100.0,10,65.4624244629804
301,100,100.0,10,47.40576158662101
302,200,100.0,10,41.86000194986468
303,500,100.0,10,33.901649292747585
304,50,1000.0,10,64.15106811847126
305,100,1000.0,10,60.231456036661555
306,200,1000.0,10,59.95078212043485
307,500,1000.0,10,59.698988424955424
308,50,0.001,11,60.328857008884
309,100,0.001,11,49.89792839030067
310,200,0.001,11,43.83678334910052
311,500,0.001,11,32.23600655480309
312,50,0.01,11,55.923119735124835
313,100,0.01,11,53.43837406339012
314,200,0.01,11,42.6418164329409
315,500,0.01,11,32.087231695241485
316,50,0.1,11,56.58974639734349
317,100,0.1,11,45.03733173822261
318,200,0.1,11,39.60049523569193
319,500,0.1,11,30.55729088949874
320,50,1.0,11,49.31467544533032
321,100,1.0,11,47.59916235454572
322,200,1.0,11,42.36902542277381
323,500,1.0,11,31.473614407128238
324,50,10.0,11,58.18920202497845
325,100,10.0,11,48.61927793193285
326,200,10.0,11,40.92517333641556
327,500,10.0,11,29.542206273156058
328,50,100.0,11,48.15842346958522
329,100,100.0,11,46.56127729355463
330,200,100.0,11,40.36176691516042
331,500,100.0,11,34.92735716462911
332,50,1000.0,11,60.15016972975653
333,100,1000.0,11,57.97056836271568
334,200,1000.0,11,63.117787831488016
335,500,1000.0,11,59.70584237434079
336,50,0.001,12,56.770871266754504
337,100,0.001,12,51.345925770464305
338,200,0.001,12,47.386936864234364
339,500,0.001,12,34.794767383625434
340,50,0.01,12,57.38921255491868
341,100,0.01,12,54.78120428584427
342,200,0.01,12,46.888325337546235
343,500,0.01,12,33.25368978427314
344,50,0.1,12,56.8952918506295
345,100,0.1,12,47.81576645564087
346,200,0.1,12,40.300692249590604
347,500,0.1,12,28.129422493129702
348,50,1.0,12,52.11433903280779
349,100,1.0,12,46.07170845392875
350,200,1.0,12,37.336368037552454
351,500,1.0,12,29.20662959862841
352,50,10.0,12,50.55217624966823
353,100,10.0,12,47.76101395510507
354,200,10.0,12,42.99244725758381
355,500,10.0,12,27.37754702428978
356,50,100.0,12,56.742498135871486
357,100,100.0,12,45.84317745859343
358,200,100.0,12,41.674316144928916
359,500,100.0,12,35.19720838937261
360,50,1000.0,12,62.50480858539041
361,100,1000.0,12,60.35378913509044
362,200,1000.0,12,58.45902410299091
363,500,1000.0,12,59.3820842254881
364,50,0.001,13,57.714870462449795
365,100,0.001,13,50.34742832494681
366,200,0.001,13,44.10508350129776
367,500,0.001,13,34.24618743952551
368,50,0.01,13,54.40817369190692
369,100,0.01,13,58.31588560798314
370,200,0.01,13,42.054638104392986
371,500,0.01,13,33.13092728667015
372,50,0.1,13,52.103846269689214
373,100,0.1,13,49.803715917204435
374,200,0.1,13,39.67075851671037
375,500,0.1,13,32.13593396894284
376,50,1.0,13,53.559807833492044
377,100,1.0,13,43.355240780622616
378,200,1.0,13,40.00496412150684
379,500,1.0,13,25.604119853119094
380,50,10.0,13,52.86834716531749
381,100,10.0,13,43.86063241837133
382,200,10.0,13,39.070131289808735
383,500,10.0,13,31.072321670984103
384,50,100.0,13,54.47578203981872
385,100,100.0,13,48.61119144236397
386,200,100.0,13,39.39900739930098
387,500,100.0,13,35.269004845017015
388,50,1000.0,13,61.7914707047166
389,100,1000.0,13,59.644215391181284
390,200,1000.0,13,60.24890258720867
391,500,1000.0,13,58.347507960367814
392,50,0.001,14,58.539942747683725
393,100,0.001,14,51.68541463009001
394,200,0.001,14,46.414738459338295
395,500,0.001,14,34.765386395795325
396,50,0.01,14,48.3887629585435
397,100,0.01,14,49.11197615779148
398,200,0.01,14,47.96698048694201
399,500,0.01,14,34.016440639012
400,50,0.1,14,51.36512796411804
401,100,0.1,14,51.97996779338688
402,200,0.1,14,40.69003270965295
403,500,0.1,14,30.27527054797449
404,50,1.0,14,54.779723884466655
405,100,1.0,14,43.99017584838007
406,200,1.0,14,36.410515682363474
407,500,1.0,14,26.449104425811083
408,50,10.0,14,56.41403149195008
409,100,10.0,14,50.564114479536244
410,200,10.0,14,39.20813335363162
411,500,10.0,14,29.374583523577932
412,50,100.0,14,56.120988106956446
413,100,100.0,14,47.352611843350516
414,200,100.0,14,40.90548820979719
415,500,100.0,14,35.43153936976815
416,50,1000.0,14,62.12186613304411
417,100,1000.0,14,54.08728045860141
418,200,1000.0,14,56.947648831250305
419,500,1000.0,14,57.32812414965727
420,50,0.001,15,57.61847537360706
421,100,0.001,15,53.48113486569134
422,200,0.001,15,45.26136640048313
423,500,0.001,15,33.649663852718575
424,50,0.01,15,60.77474456670292
425,100,0.01,15,52.313807647851654
426,200,0.01,15,43.122246954032775
427,500,0.01,15,36.17100061471853
428,50,0.1,15,56.18203579964723
429,100,0.1,15,45.10239938745725
430,200,0.1,15,44.15244137437362
431,500,0.1,15,26.34489323217901
432,50,1.0,15,48.347385938912446
433,100,1.0,15,42.94826530582493
434,200,1.0,15,38.72401889392022
435,500,1.0,15,29.72481812927213
436,50,10.0,15,55.060389103798926
437,100,10.0,15,53.03264022413648
438,200,10.0,15,39.57901697118373
439,500,10.0,15,29.575925820100746
440,50,100.0,15,54.484384592072885
441,100,100.0,15,52.837256548923975
442,200,100.0,15,38.84007748010116
443,500,100.0,15,35.10385332351686
444,50,1000.0,15,53.915063105125164
445,100,1000.0,15,62.78512241205151
446,200,1000.0,15,61.02025516777801
447,500,1000.0,15,57.91934218344475
448,50,0.001,16,54.233564827022875
449,100,0.001,16,53.595875511790744
450,200,0.001,16,47.04298145171673
451,500,0.001,16,36.79985376499882
452,50,0.01,16,54.483948390477174
453,100,0.01,16,53.63682991798494
454,200,0.01,16,43.73880053351908
455,500,0.01,16,35.2786727909308
456,50,0.1,16,51.14203934395026
457,100,0.1,16,46.683825977071756
458,200,0.1,16,38.44667071389928
459,500,0.1,16,27.11281335252379
460,50,1.0,16,48.59192891668315
461,100,1.0,16,45.07233188217036
462,200,1.0,16,36.42720346812603
463,500,1.0,16,29.248589744785534
464,50,10.0,16,57.693409151672356
465,100,10.0,16,48.85263165964347
466,200,10.0,16,42.92080525378386
467,500,10.0,16,29.60173757558672
468,50,100.0,16,62.407321616836825
469,100,100.0,16,45.42760644105083
470,200,100.0,16,37.56941385387088
471,500,100.0,16,35.05554750894999
472,50,1000.0,16,59.896110675686394
473,100,1000.0,16,57.95454796329299
474,200,1000.0,16,60.511782017743954
475,500,1000.0,16,60.63638977330972
476,50,0.001,17,64.48305933108473
477,100,0.001,17,50.784166164548616
478,200,0.001,17,47.339794465064784
479,500,0.001,17,31.008618421672924
480,50,0.01,17,64.88344570589524
481,100,0.01,17,48.48279344556762
482,200,0.01,17,44.92090491138462
483,500,0.01,17,32.628254240975615
484,50,0.1,17,56.0195321600627
485,100,0.1,17,44.91439855787773
486,200,0.1,17,38.514853472514034
487,500,0.1,17,29.951529547233708
488,50,1.0,17,49.05111057135115
489,100,1.0,17,48.54043102005206
490,200,1.0,17,40.93034005585951
491,500,1.0,17,30.776082018018418
492,50,10.0,17,57.7996990384104
493,100,10.0,17,48.675028064416274
494,200,10.0,17,38.79380880285425
495,500,10.0,17,30.004461780596177
496,50,100.0,17,56.81055242596585
497,100,100.0,17,47.92288946655889
498,200,100.0,17,36.374261706080866
499,500,100.0,17,35.957206479865825
500,50,1000.0,17,65.44627675231601
501,100,1000.0,17,63.54852727261676
502,200,1000.0,17,61.86463705962006
503,500,1000.0,17,59.99516858572553
504,50,0.001,18,58.426657972701356
505,100,0.001,18,49.5745050104816
506,200,0.001,18,41.15815403881315
507,500,0.001,18,34.20225964070271
508,50,0.01,18,60.14330286955758
509,100,0.01,18,52.6439955767858
510,200,0.01,18,41.80200089508948
511,500,0.01,18,34.454441839429
512,50,0.1,18,53.24929861635223
513,100,0.1,18,46.40856794938574
514,200,0.1,18,40.007169392257
515,500,0.1,18,27.74006813043983
516,50,1.0,18,50.846616997322684
517,100,1.0,18,41.767579478054316
518,200,1.0,18,38.47589665238589
519,500,1.0,18,30.327184246472356
520,50,10.0,18,55.510679160036304
521,100,10.0,18,47.11724098629392
522,200,10.0,18,43.60774779520546
523,500,10.0,18,30.632529765021733
524,50,100.0,18,54.110851562879404
525,100,100.0,18,46.9391925880177
526,200,100.0,18,38.53620715529052
527,500,100.0,18,35.858401271552864
528,50,1000.0,18,58.84636896819327
529,100,1000.0,18,59.953662353768074
530,200,1000.0,18,63.25666575913531
531,500,1000.0,18,59.020780926595535
532,50,0.001,19,54.08112674083473
533,100,0.001,19,50.67234729552725
534,200,0.001,19,44.545321779724226
535,500,0.001,19,34.178886461456194
536,50,0.01,19,57.39415245963159
537,100,0.01,19,54.95626859432056
538,200,0.01,19,39.501997765522766
539,500,0.01,19,35.167503327122446
540,50,0.1,19,61.119013283519045
541,100,0.1,19,47.90632429648993
542,200,0.1,19,43.17030744735027
543,500,0.1,19,27.667419094950578
544,50,1.0,19,49.95789687002571
545,100,1.0,19,42.405661821352936
546,200,1.0,19,37.0414961990165
547,500,1.0,19,28.960044881506214
548,50,10.0,19,54.560405322208815
549,100,10.0,19,48.762851990856454
550,200,10.0,19,39.8390399532116
551,500,10.0,19,28.542728922870797
552,50,100.0,19,49.26551088364479
553,100,100.0,19,49.25547831977531
554,200,100.0,19,42.65200914950366
555,500,100.0,19,35.04849516736689
556,50,1000.0,19,57.71029781654286
557,100,1000.0,19,56.67951449124243
558,200,1000.0,19,56.48457131196354
559,500,1000.0,19,58.946208875047596
