,rep,lv,alp,num_cell,error
524,10,4,10.0,50,49.18898769974122
525,10,4,10.0,100,28.96603252417649
526,10,4,10.0,200,21.789565656726364
527,10,4,10.0,500,13.875201936919087
528,11,1,0.01,50,119.56407409365612
529,11,1,0.01,100,106.96656758307883
530,11,1,0.01,200,85.6879539116009
531,11,1,0.01,500,44.50257321750885
532,11,1,0.1,50,119.600131281012
533,11,1,0.1,100,106.86589384491644
534,11,1,0.1,200,85.92137879240327
535,11,1,0.1,500,44.24668022677055
536,11,1,1.0,50,119.53866558134956
537,11,1,1.0,100,106.98877011844523
538,11,1,1.0,200,85.84904189822115
539,11,1,1.0,500,44.462410427343244
540,11,1,10.0,50,119.68864877811842
541,11,1,10.0,100,107.10555330299098
542,11,1,10.0,200,85.66357633258788
543,11,1,10.0,500,45.303647438053
544,11,2,0.01,50,89.41638055798873
545,11,2,0.01,100,61.10508082066179
546,11,2,0.01,200,32.18348493996353
547,11,2,0.01,500,12.152996029786236
548,11,2,0.1,50,89.08270623391094
549,11,2,0.1,100,63.19079140562522
550,11,2,0.1,200,37.46205487857143
551,11,2,0.1,500,17.24119663891541
552,11,2,1.0,50,106.54878195787384
553,11,2,1.0,100,95.36325808898923
554,11,2,1.0,200,62.983608262948515
555,11,2,1.0,500,22.45385774971059
556,11,2,10.0,50,118.40108306556935
557,11,2,10.0,100,97.74841779516188
558,11,2,10.0,200,62.98348349581676
559,11,2,10.0,500,22.786154555266755
560,11,4,0.01,50,24.67989562533425
561,11,4,0.01,100,20.636337031239204
562,11,4,0.01,200,16.749522529742908
563,11,4,0.01,500,11.450986821323694
564,11,4,0.1,50,23.487086217624796
565,11,4,0.1,100,19.366182449686892
566,11,4,0.1,200,15.841207627587671
567,11,4,0.1,500,10.504019739822468
568,11,4,1.0,50,33.501454392931215
569,11,4,1.0,100,25.990724082685446
570,11,4,1.0,200,20.833804204070013
571,11,4,1.0,500,13.672819163827143
572,11,4,10.0,50,51.533030722660264
573,11,4,10.0,100,28.89839671086436
574,11,4,10.0,200,22.102209389834975
575,11,4,10.0,500,13.97365393528044
576,12,1,0.01,50,119.4583085406814
577,12,1,0.01,100,107.13164094618027
578,12,1,0.01,200,85.6530820587094
579,12,1,0.01,500,44.69614549783103
580,12,1,0.1,50,119.69697529310265
581,12,1,0.1,100,106.9634682691195
582,12,1,0.1,200,85.85385677803491
583,12,1,0.1,500,44.44138981229644
584,12,1,1.0,50,119.61968873927917
585,12,1,1.0,100,107.14183798786641
